# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 8.100000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 1.769324000000000174e-01 4.783671996552438938e-02 5.000000000000000000e+00
3.500000000000000333e-02 1.931190000000000129e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 1.573763333333333403e+00 3.382010288292962574e-01 9.000000000000000000e+00
5.500000000000000028e-02 1.182493666666666554e+00 4.664385769689772254e-01 6.000000000000000000e+00
6.500000000000000222e-02 6.805579733333331660e+00 1.134717530973730515e+00 1.500000000000000000e+01
7.500000000000001110e-02 9.114910769230768040e+00 1.982706451961386618e+00 1.300000000000000000e+01
8.499999999999999223e-02 1.446541099999999780e+01 4.296635334020298735e+00 1.800000000000000000e+01
9.500000000000000111e-02 1.723129844444444458e+01 3.857428757705687605e+00 1.800000000000000000e+01
1.050000000000000100e-01 1.544954064285714423e+01 2.909016337128446317e+00 2.800000000000000000e+01
1.149999999999999911e-01 1.166752190476190343e+01 2.630311527949694472e+00 2.100000000000000000e+01
1.250000000000000000e-01 1.006057826190476234e+01 1.227711882946205701e+00 4.200000000000000000e+01
1.350000000000000089e-01 6.517969878787878812e+00 7.607121308578776997e-01 3.300000000000000000e+01
1.450000000000000178e-01 5.055520183673469781e+00 5.150291379307512241e-01 4.900000000000000000e+01
1.549999999999999989e-01 3.782627416666666686e+00 4.458960676899860198e-01 4.800000000000000000e+01
1.650000000000000078e-01 3.503303148148147805e+00 3.767332923437096137e-01 5.400000000000000000e+01
1.749999999999999889e-01 2.179508245614035111e+00 1.810985767633596089e-01 5.700000000000000000e+01
1.849999999999999978e-01 2.226663684210526295e+00 2.303209042034492227e-01 7.600000000000000000e+01
1.950000000000000067e-01 1.556189855555555557e+00 1.114758539635344742e-01 9.000000000000000000e+01
2.050000000000000155e-01 1.267814761904761722e+00 8.647079136572120850e-02 6.300000000000000000e+01
2.149999999999999967e-01 1.113024073394495383e+00 5.797673287296046390e-02 1.090000000000000000e+02
2.250000000000000056e-01 9.625910769230768826e-01 5.457308620339784005e-02 7.800000000000000000e+01
2.349999999999999867e-01 8.948518174603176112e-01 3.826783008334542352e-02 1.260000000000000000e+02
2.449999999999999956e-01 7.028546274509803737e-01 3.834355219624536321e-02 1.020000000000000000e+02
2.550000000000000044e-01 6.603232344827586475e-01 2.265678254308618050e-02 1.450000000000000000e+02
2.650000000000000133e-01 5.594375000000001430e-01 2.011565918693811184e-02 1.260000000000000000e+02
2.750000000000000222e-01 5.359672868217054686e-01 1.874330745944488216e-02 1.290000000000000000e+02
2.850000000000000311e-01 4.793796274509803945e-01 1.230849241709516644e-02 1.530000000000000000e+02
2.949999999999999845e-01 4.540463595505618843e-01 9.810140297880319549e-03 1.780000000000000000e+02
3.049999999999999933e-01 4.450596264367816524e-01 1.156218051292365843e-02 1.740000000000000000e+02
3.150000000000000022e-01 4.109527037037036257e-01 7.734360914162077653e-03 1.890000000000000000e+02
3.250000000000000111e-01 4.144683316062176548e-01 7.699557247137161532e-03 1.930000000000000000e+02
3.350000000000000200e-01 3.993284705882352847e-01 7.299054294175216437e-03 2.040000000000000000e+02
3.450000000000000289e-01 3.860727402597403102e-01 6.771550112712338906e-03 2.310000000000000000e+02
3.549999999999999822e-01 3.927289358974359046e-01 6.023930624733418032e-03 2.340000000000000000e+02
3.649999999999999911e-01 3.762797394957984043e-01 5.286570187732142316e-03 2.380000000000000000e+02
3.750000000000000000e-01 3.850773435374149622e-01 5.470844372225620866e-03 2.940000000000000000e+02
3.850000000000000089e-01 3.810493178294573346e-01 5.183130939382125241e-03 2.580000000000000000e+02
3.950000000000000178e-01 3.979531030534351754e-01 5.869397132426814462e-03 2.620000000000000000e+02
4.050000000000000266e-01 3.882693919753086309e-01 4.175924597952556522e-03 3.240000000000000000e+02
4.150000000000000355e-01 4.045412530864198053e-01 5.128749959375120300e-03 3.240000000000000000e+02
4.249999999999999889e-01 4.098297530864197791e-01 4.235349247329977911e-03 3.240000000000000000e+02
4.349999999999999978e-01 4.208101079545454315e-01 4.490694674758762689e-03 3.520000000000000000e+02
4.450000000000000067e-01 4.267974651162790289e-01 4.448098799465452328e-03 3.870000000000000000e+02
4.550000000000000155e-01 4.295033451327434082e-01 4.676202192980004335e-03 3.390000000000000000e+02
4.650000000000000244e-01 4.503815631313130563e-01 4.395433217168275356e-03 3.960000000000000000e+02
4.749999999999999778e-01 4.647117683486238215e-01 4.504376382056045694e-03 4.360000000000000000e+02
4.849999999999999867e-01 4.846539553990610316e-01 4.587561546281775440e-03 4.260000000000000000e+02
4.949999999999999956e-01 4.921298548752834900e-01 4.436338831334978028e-03 4.410000000000000000e+02
5.050000000000000044e-01 5.135516420323326114e-01 4.989564788383432474e-03 4.330000000000000000e+02
5.150000000000000133e-01 5.222255888223552578e-01 4.371536058292014963e-03 5.010000000000000000e+02
5.250000000000000222e-01 5.406998539094649558e-01 4.671867841191971668e-03 4.860000000000000000e+02
5.350000000000000311e-01 5.789456323809524241e-01 4.697342421334052033e-03 5.250000000000000000e+02
5.450000000000000400e-01 5.982458754448398697e-01 4.724033578239483083e-03 5.620000000000000000e+02
5.550000000000000488e-01 6.211489189189189908e-01 4.877676466212439374e-03 5.550000000000000000e+02
5.650000000000000577e-01 6.367813087719298437e-01 4.953562248530056673e-03 5.700000000000000000e+02
5.749999999999999556e-01 6.622277106598984941e-01 5.270773445668348010e-03 5.910000000000000000e+02
5.849999999999999645e-01 6.865038498293515312e-01 5.256286318091357712e-03 5.860000000000000000e+02
5.949999999999999734e-01 7.175183530303030910e-01 5.167759820018547924e-03 6.600000000000000000e+02
6.049999999999999822e-01 7.382270121765601711e-01 5.510630167271461308e-03 6.570000000000000000e+02
6.149999999999999911e-01 7.663263157894736333e-01 5.354557471064190499e-03 7.030000000000000000e+02
6.250000000000000000e-01 7.955130601851853056e-01 5.431435050260070493e-03 6.480000000000000000e+02
6.350000000000000089e-01 8.325390474074073621e-01 5.841937388559801693e-03 6.750000000000000000e+02
6.450000000000000178e-01 8.586442164296996804e-01 6.234587903948574615e-03 6.330000000000000000e+02
6.550000000000000266e-01 8.913712405446294618e-01 6.211491819179437365e-03 6.610000000000000000e+02
6.650000000000000355e-01 9.114491950000001008e-01 7.047467306963272476e-03 6.000000000000000000e+02
6.750000000000000444e-01 9.363960796747967663e-01 6.209307207458169414e-03 6.150000000000000000e+02
6.850000000000000533e-01 9.612458434163699827e-01 7.610228496030100806e-03 5.620000000000000000e+02
6.950000000000000622e-01 9.721854955436720624e-01 7.387845159847999076e-03 5.610000000000000000e+02
7.050000000000000711e-01 1.008437016666666519e+00 7.599355469684969215e-03 5.400000000000000000e+02
7.149999999999999689e-01 1.027809183600713050e+00 8.150787038653666688e-03 5.610000000000000000e+02
7.249999999999999778e-01 1.051986191489361566e+00 8.500034866055203309e-03 5.170000000000000000e+02
7.349999999999999867e-01 1.086994648148148057e+00 9.050312718814177912e-03 4.320000000000000000e+02
7.449999999999999956e-01 1.096598361445783043e+00 9.221227523768717876e-03 4.980000000000000000e+02
7.550000000000000044e-01 1.120757809523809323e+00 9.380963042808360131e-03 4.620000000000000000e+02
7.650000000000000133e-01 1.124198808612440148e+00 9.943478440971072543e-03 4.180000000000000000e+02
7.750000000000000222e-01 1.143937383219954862e+00 9.509316899675556573e-03 4.410000000000000000e+02
7.850000000000000311e-01 1.153556837270341306e+00 1.129747532826397456e-02 3.810000000000000000e+02
7.950000000000000400e-01 1.164097497109826573e+00 1.131651354840866597e-02 3.460000000000000000e+02
8.050000000000000488e-01 1.160631122023809469e+00 1.109717342591238880e-02 3.360000000000000000e+02
8.150000000000000577e-01 1.202797613569321467e+00 1.186127598198854875e-02 3.390000000000000000e+02
8.250000000000000666e-01 1.215863150183150276e+00 1.274081073622648601e-02 2.730000000000000000e+02
8.349999999999999645e-01 1.169391936567163892e+00 1.282875619125840860e-02 2.680000000000000000e+02
8.449999999999999734e-01 1.189589866666666662e+00 1.405917675935533864e-02 2.400000000000000000e+02
8.549999999999999822e-01 1.210800606481481356e+00 1.529852208894203446e-02 2.160000000000000000e+02
8.649999999999999911e-01 1.197093898305084947e+00 1.740232871676410456e-02 1.770000000000000000e+02
8.750000000000000000e-01 1.172236661870503571e+00 2.013896811902819717e-02 1.390000000000000000e+02
8.850000000000000089e-01 1.187772500000000120e+00 1.590691761569633378e-02 1.500000000000000000e+02
8.950000000000000178e-01 1.206593368421052581e+00 2.088740251375599197e-02 1.140000000000000000e+02
9.050000000000000266e-01 1.162894516483516494e+00 2.172489169418108032e-02 9.100000000000000000e+01
9.150000000000000355e-01 1.169280469135802747e+00 2.620266700659228468e-02 8.100000000000000000e+01
9.250000000000000444e-01 1.222121530864197725e+00 2.707307258944503456e-02 8.100000000000000000e+01
9.350000000000000533e-01 1.185417681818181856e+00 2.819991390109159030e-02 6.600000000000000000e+01
9.450000000000000622e-01 1.108899963636363672e+00 2.808945998604672062e-02 5.500000000000000000e+01
9.550000000000000711e-01 1.142478177777777715e+00 3.474251148950333046e-02 4.500000000000000000e+01
9.649999999999999689e-01 1.131665566666666622e+00 3.231089390751547274e-02 3.000000000000000000e+01
9.749999999999999778e-01 1.111607818181818308e+00 3.721699430982168544e-02 2.200000000000000000e+01
9.849999999999999867e-01 1.172300142857143124e+00 5.102521299777226099e-02 2.100000000000000000e+01
9.949999999999999956e-01 1.137037904761904805e+00 5.194070788752006701e-02 2.100000000000000000e+01
