# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 8.100000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 1.450551999999999953e-01 4.757249304213517771e-02 5.000000000000000000e+00
3.500000000000000333e-02 5.146279999999999744e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 8.190589999999998705e-01 1.796142427989773915e-01 9.000000000000000000e+00
5.500000000000000028e-02 2.928889166666666544e+00 4.912804014416762288e-01 6.000000000000000000e+00
6.500000000000000222e-02 3.798252800000000651e+00 1.019572097788886467e+00 1.500000000000000000e+01
7.500000000000001110e-02 8.172176692307692392e+00 1.562260339421507327e+00 1.300000000000000000e+01
8.499999999999999223e-02 5.636632722222222114e+00 1.109979406317425088e+00 1.800000000000000000e+01
9.500000000000000111e-02 8.972471666666667289e+00 1.555409371794505224e+00 1.800000000000000000e+01
1.050000000000000100e-01 3.766521928571429090e+00 4.830504399532505322e-01 2.800000000000000000e+01
1.149999999999999911e-01 4.424789047619047899e+00 7.152081915777540599e-01 2.100000000000000000e+01
1.250000000000000000e-01 3.626264976190476386e+00 6.209511170985410056e-01 4.200000000000000000e+01
1.350000000000000089e-01 3.933948727272726931e+00 5.596218254084971422e-01 3.300000000000000000e+01
1.450000000000000178e-01 3.093312551020408030e+00 3.529720986786993309e-01 4.900000000000000000e+01
1.549999999999999989e-01 2.000317187499999871e+00 1.609424519329319125e-01 4.800000000000000000e+01
1.650000000000000078e-01 1.936779222222222430e+00 1.618752749477595787e-01 5.400000000000000000e+01
1.749999999999999889e-01 2.083431807017543491e+00 2.181689198912271088e-01 5.700000000000000000e+01
1.849999999999999978e-01 1.438018407894736672e+00 9.451465675773808306e-02 7.600000000000000000e+01
1.950000000000000067e-01 1.118439388888888830e+00 6.724544331094536864e-02 9.000000000000000000e+01
2.050000000000000155e-01 1.040875365079364956e+00 8.933769332609324543e-02 6.300000000000000000e+01
2.149999999999999967e-01 9.509553302752292714e-01 5.029268222827835977e-02 1.090000000000000000e+02
2.250000000000000056e-01 8.409987435897436914e-01 4.282933778126891966e-02 7.800000000000000000e+01
2.349999999999999867e-01 7.956587301587301209e-01 3.032646972156929216e-02 1.260000000000000000e+02
2.449999999999999956e-01 6.982757058823529928e-01 2.713142317673989182e-02 1.020000000000000000e+02
2.550000000000000044e-01 6.473426344827586387e-01 2.283036638973289997e-02 1.450000000000000000e+02
2.650000000000000133e-01 6.173036587301587996e-01 2.156471782192373801e-02 1.260000000000000000e+02
2.750000000000000222e-01 5.717237829457364473e-01 1.731259493533831434e-02 1.290000000000000000e+02
2.850000000000000311e-01 5.516859411764706289e-01 1.396635088052319146e-02 1.530000000000000000e+02
2.949999999999999845e-01 5.515887078651685593e-01 1.345081994790732656e-02 1.780000000000000000e+02
3.049999999999999933e-01 5.055833908045977987e-01 1.115873590026286721e-02 1.740000000000000000e+02
3.150000000000000022e-01 4.969228571428571106e-01 1.012672647639640926e-02 1.890000000000000000e+02
3.250000000000000111e-01 5.087964870466321621e-01 1.072072166026562072e-02 1.930000000000000000e+02
3.350000000000000200e-01 4.722079215686273979e-01 8.949280813160284329e-03 2.040000000000000000e+02
3.450000000000000289e-01 4.710709610389609558e-01 7.601497362026912383e-03 2.310000000000000000e+02
3.549999999999999822e-01 4.564456495726496033e-01 7.048062420073127228e-03 2.340000000000000000e+02
3.649999999999999911e-01 4.575336176470587990e-01 6.866987568752954199e-03 2.380000000000000000e+02
3.750000000000000000e-01 4.675251020408163205e-01 5.850132049290585577e-03 2.940000000000000000e+02
3.850000000000000089e-01 4.656475271317829234e-01 6.739681378247717840e-03 2.580000000000000000e+02
3.950000000000000178e-01 4.729823473282443458e-01 6.368834207429927702e-03 2.620000000000000000e+02
4.050000000000000266e-01 4.905881574074073548e-01 5.728952465471485837e-03 3.240000000000000000e+02
4.150000000000000355e-01 4.889759567901234560e-01 5.751950275416949261e-03 3.240000000000000000e+02
4.249999999999999889e-01 4.987057623456790378e-01 6.012806223605664246e-03 3.240000000000000000e+02
4.349999999999999978e-01 5.122505795454546096e-01 5.742818858502974667e-03 3.520000000000000000e+02
4.450000000000000067e-01 5.256338087855296770e-01 4.844207323192318074e-03 3.870000000000000000e+02
4.550000000000000155e-01 5.452616224188789884e-01 5.507642010364888728e-03 3.390000000000000000e+02
4.650000000000000244e-01 5.583332828282827620e-01 5.229043236852223657e-03 3.960000000000000000e+02
