# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 4.941000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 1.572240399999999538e-01 4.127062204476205504e-02 5.000000000000000000e+00
3.500000000000000333e-02 3.131249999999999867e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 3.330683333333333551e-01 6.350969188723175340e-02 9.000000000000000000e+00
5.500000000000000028e-02 3.858757999999999910e-01 1.226902889568146221e-01 6.000000000000000000e+00
6.500000000000000222e-02 8.153018133333332917e-01 1.904484719887659938e-01 1.500000000000000000e+01
7.500000000000001110e-02 1.479000692307692599e+00 3.576177921213312683e-01 1.300000000000000000e+01
8.499999999999999223e-02 2.975382388888888840e+00 4.824841330587550936e-01 1.800000000000000000e+01
9.500000000000000111e-02 1.997083388888889033e+00 3.201991184926317180e-01 1.800000000000000000e+01
1.050000000000000100e-01 4.566152285714284886e+00 7.150120471264891364e-01 2.800000000000000000e+01
1.149999999999999911e-01 7.420765238095238026e+00 1.586328141605090947e+00 2.100000000000000000e+01
1.250000000000000000e-01 7.165856404761905551e+00 9.639400022615189911e-01 4.200000000000000000e+01
1.350000000000000089e-01 7.681694848484847959e+00 1.317640642665015349e+00 3.300000000000000000e+01
1.450000000000000178e-01 5.747780795918367325e+00 6.580801682971673117e-01 4.900000000000000000e+01
1.549999999999999989e-01 4.551164333333333367e+00 5.064107604905072613e-01 4.800000000000000000e+01
1.650000000000000078e-01 2.165258444444444041e+00 2.318859492892881569e-01 5.400000000000000000e+01
1.749999999999999889e-01 2.253209350877192652e+00 2.314694679588610582e-01 5.700000000000000000e+01
1.849999999999999978e-01 1.428111407894737006e+00 1.006448202945076781e-01 7.600000000000000000e+01
1.950000000000000067e-01 1.222445888888888721e+00 7.773190433756707596e-02 9.000000000000000000e+01
2.050000000000000155e-01 1.082993126984126864e+00 8.171057887794025421e-02 6.300000000000000000e+01
2.149999999999999967e-01 1.026608403669724723e+00 5.362301123580652529e-02 1.090000000000000000e+02
2.250000000000000056e-01 1.049633692307692323e+00 7.033290675322428909e-02 7.800000000000000000e+01
2.349999999999999867e-01 9.225866746031745613e-01 4.846744316232085709e-02 1.260000000000000000e+02
2.449999999999999956e-01 8.343054999999999222e-01 3.753467908263361658e-02 1.020000000000000000e+02
2.550000000000000044e-01 7.795801724137930711e-01 3.588665596243435091e-02 1.450000000000000000e+02
2.650000000000000133e-01 7.132715317460318616e-01 2.719512589433485325e-02 1.260000000000000000e+02
2.750000000000000222e-01 6.506068294573643662e-01 2.297264103701916402e-02 1.290000000000000000e+02
2.850000000000000311e-01 6.502851307189543295e-01 2.208942958681608601e-02 1.530000000000000000e+02
2.949999999999999845e-01 5.995125280898876419e-01 1.696659000916270893e-02 1.780000000000000000e+02
3.049999999999999933e-01 5.808330919540228843e-01 1.484356609048255969e-02 1.740000000000000000e+02
3.150000000000000022e-01 5.596819999999999018e-01 1.436128017504450377e-02 1.890000000000000000e+02
3.250000000000000111e-01 5.542681502590673936e-01 1.466577014052736910e-02 1.930000000000000000e+02
3.350000000000000200e-01 5.631299117647058372e-01 1.285661240845655667e-02 2.040000000000000000e+02
3.450000000000000289e-01 5.527488181818182023e-01 1.104852791002097247e-02 2.310000000000000000e+02
3.549999999999999822e-01 5.550210726495726776e-01 1.069745790392666492e-02 2.340000000000000000e+02
3.649999999999999911e-01 5.606938025210083110e-01 1.043424537692204911e-02 2.380000000000000000e+02
3.750000000000000000e-01 5.667776870748300055e-01 9.149340724936028471e-03 2.940000000000000000e+02
3.850000000000000089e-01 5.816122751937984336e-01 1.001674085513666081e-02 2.580000000000000000e+02
3.950000000000000178e-01 5.874487938931297615e-01 1.030810403729155722e-02 2.620000000000000000e+02
4.050000000000000266e-01 6.041134413580246942e-01 9.289618499003594876e-03 3.240000000000000000e+02
4.150000000000000355e-01 6.167084537037036407e-01 9.174645151302432758e-03 3.240000000000000000e+02
4.249999999999999889e-01 6.150592129629629534e-01 8.985249551876734256e-03 3.240000000000000000e+02
4.349999999999999978e-01 6.113898636363637173e-01 8.076460687563445998e-03 3.520000000000000000e+02
4.450000000000000067e-01 6.345037829457363943e-01 7.817954047548215588e-03 3.870000000000000000e+02
4.550000000000000155e-01 6.511639705014748980e-01 8.469194884595576678e-03 3.390000000000000000e+02
4.650000000000000244e-01 6.401228156565655913e-01 7.500276711575063794e-03 3.960000000000000000e+02
4.749999999999999778e-01 6.577207821100916618e-01 7.614917823198537675e-03 4.360000000000000000e+02
4.849999999999999867e-01 6.674119953051642629e-01 7.358689996134509803e-03 4.260000000000000000e+02
4.949999999999999956e-01 6.833417755102041413e-01 7.262891818270326115e-03 4.410000000000000000e+02
5.050000000000000044e-01 6.777565635103925956e-01 6.972269261438441765e-03 4.330000000000000000e+02
