# q  S_avg  S_stderr  n_modes
1.000000000000000021e-02 9.720000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.999999999999999889e-02 1.966817999999999900e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.999999999999999389e-02 5.973589999999999733e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.999999999999998890e-02 6.379456777777777754e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.999999999999998390e-02 9.239961333333334137e-01 0.000000000000000000e+00 1.000000000000000000e+00
6.999999999999999278e-02 1.377070466666666437e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.999999999999998779e-02 1.298652230769230753e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.999999999999999667e-02 1.452018333333333189e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.999999999999997780e-02 1.366557277777777912e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.099999999999999867e-01 1.541104499999999877e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.199999999999999956e-01 1.653985142857142820e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.299999999999999767e-01 1.096688047619047701e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.399999999999999856e-01 1.168286606060606303e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.499999999999999667e-01 8.811725510204080347e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.599999999999999756e-01 9.052185000000001480e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.699999999999999845e-01 9.113778148148148350e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.799999999999999933e-01 8.645506842105263878e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.899999999999999745e-01 7.140045131578948157e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.999999999999999556e-01 7.491688666666667107e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.099999999999999645e-01 5.810566666666667768e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.199999999999999734e-01 6.439824128440366779e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.299999999999999822e-01 5.996777692307693197e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.399999999999999634e-01 4.892702857142857686e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.499999999999999445e-01 5.640109117647058579e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.599999999999999534e-01 5.154421999999999615e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.699999999999999623e-01 4.933157698412698466e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.799999999999999711e-01 5.112273565891473082e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.899999999999999800e-01 4.908887777777777295e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.999999999999999334e-01 4.578102696629213764e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.099999999999999423e-01 4.686723160919540887e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.199999999999999512e-01 4.600067883597883656e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.299999999999999600e-01 4.554195803108807561e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.399999999999999689e-01 4.552653333333332442e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.499999999999999778e-01 4.655345757575757859e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.599999999999999312e-01 4.638668376068375565e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.699999999999999400e-01 4.566966890756302688e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.799999999999999489e-01 4.763693129251699854e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.899999999999999578e-01 4.961424457364341234e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.999999999999999112e-01 5.055121908396945640e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.099999999999999201e-01 5.090936882716048384e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.199999999999999289e-01 5.238473796296296836e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.299999999999999378e-01 5.506372530864197534e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.399999999999999467e-01 5.786687642045453828e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999556e-01 5.927001653746770682e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.599999999999999645e-01 6.265216755162241746e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.699999999999999178e-01 6.516698914141414445e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.799999999999999267e-01 6.801304105504587527e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.899999999999999356e-01 7.101403145539906259e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.999999999999998890e-01 7.677411156462585762e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.099999999999998979e-01 8.065956351039261785e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.199999999999999067e-01 8.354055848303392207e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.299999999999999156e-01 8.838905061728394852e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.399999999999999245e-01 9.342981200000000097e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.499999999999999334e-01 9.856363202846973870e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.599999999999999423e-01 1.026177472072071994e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.699999999999999512e-01 1.077984170175438461e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.799999999999999600e-01 1.128846497461928999e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.899999999999998579e-01 1.188385300341296968e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.999999999999998668e-01 1.225989651515151602e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.099999999999998757e-01 1.254228232876712257e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.199999999999998845e-01 1.287955635846372626e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.299999999999998934e-01 1.296368805555555559e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.399999999999999023e-01 1.313413705185185298e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.499999999999999112e-01 1.296702745655608391e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.599999999999999201e-01 1.298057207261724688e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.699999999999999289e-01 1.317119278333333421e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.799999999999999378e-01 1.293865013008130171e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.899999999999999467e-01 1.288443914590747363e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.999999999999999556e-01 1.264950809269162368e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.099999999999998535e-01 1.223226975925925775e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.199999999999998623e-01 1.210297723707664641e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.299999999999998712e-01 1.187508402321083123e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.399999999999998801e-01 1.136579493055555501e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.499999999999998890e-01 1.136117763052208796e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.599999999999998979e-01 1.116279919913419905e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.699999999999999067e-01 1.100846978468899451e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.799999999999999156e-01 1.082555571428571506e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.899999999999999245e-01 1.065946157480315071e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.999999999999998224e-01 1.044918754335260047e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.099999999999998312e-01 1.024472577380952432e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.199999999999998401e-01 1.018366926253687410e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.299999999999998490e-01 1.011950575091574933e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.399999999999998579e-01 9.909054216417910732e-01 0.000000000000000000e+00 1.000000000000000000e+00
8.499999999999998668e-01 9.776480083333332072e-01 0.000000000000000000e+00 1.000000000000000000e+00
8.599999999999998757e-01 9.496534861111111114e-01 0.000000000000000000e+00 1.000000000000000000e+00
8.699999999999998845e-01 9.494269774011299123e-01 0.000000000000000000e+00 1.000000000000000000e+00
8.799999999999998934e-01 9.463673741007193607e-01 0.000000000000000000e+00 1.000000000000000000e+00
8.899999999999999023e-01 9.566651999999998823e-01 0.000000000000000000e+00 1.000000000000000000e+00
8.999999999999999112e-01 9.126155701754385952e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.099999999999999201e-01 8.848281428571427298e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.199999999999998179e-01 9.119041111111111375e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.299999999999998268e-01 9.123807160493825341e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.399999999999998357e-01 9.059794090909091269e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.499999999999998446e-01 9.189518363636364207e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.599999999999998535e-01 8.848634222222224732e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.699999999999998623e-01 8.617808333333333293e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.799999999999998712e-01 8.704027727272727333e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.899999999999998801e-01 8.750969047619047148e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.999999999999998890e-01 8.408450476190475475e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.009999999999999787e+00 8.223055999999998589e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.019999999999999574e+00 8.483126999999999196e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.029999999999999805e+00 8.711116666666666175e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.049999999999999822e+00 9.119683333333332698e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.059999999999999609e+00 6.085230000000000361e-01 0.000000000000000000e+00 1.000000000000000000e+00
