# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 6.075000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 1.527618000000000031e-01 8.138300756265400004e-02 5.000000000000000000e+00
3.500000000000000333e-02 3.424920000000000186e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 3.466959222222222858e-01 7.824164157068469461e-02 9.000000000000000000e+00
5.500000000000000028e-02 7.281824999999999548e-01 1.173626846016938841e-01 6.000000000000000000e+00
6.500000000000000222e-02 1.185666466666666752e+00 2.124144706151691042e-01 1.500000000000000000e+01
7.500000000000001110e-02 1.459707230769230479e+00 3.378087442227263315e-01 1.300000000000000000e+01
8.499999999999999223e-02 1.520909388888888714e+00 2.102959156698154530e-01 1.800000000000000000e+01
9.500000000000000111e-02 1.257119055555555365e+00 2.320818091325239918e-01 1.800000000000000000e+01
1.050000000000000100e-01 2.101253857142856951e+00 4.082384791982464622e-01 2.800000000000000000e+01
1.149999999999999911e-01 1.502446714285714302e+00 2.421642831871347323e-01 2.100000000000000000e+01
1.250000000000000000e-01 1.515758833333333389e+00 1.560372342913577404e-01 4.200000000000000000e+01
1.350000000000000089e-01 1.751536484848484898e+00 2.024170362044363791e-01 3.300000000000000000e+01
1.450000000000000178e-01 1.503302530612244725e+00 1.314985733948866586e-01 4.900000000000000000e+01
1.549999999999999989e-01 1.195543000000000022e+00 1.371436355274989471e-01 4.800000000000000000e+01
1.650000000000000078e-01 1.076131351851851825e+00 1.049290844579580523e-01 5.400000000000000000e+01
1.749999999999999889e-01 1.112509280701754477e+00 9.947411306755597760e-02 5.700000000000000000e+01
1.849999999999999978e-01 1.084197131578947371e+00 6.649961097163173407e-02 7.600000000000000000e+01
1.950000000000000067e-01 1.008665511111111135e+00 6.435725619033470790e-02 9.000000000000000000e+01
2.050000000000000155e-01 8.963368571428570464e-01 6.165342921457798303e-02 6.300000000000000000e+01
2.149999999999999967e-01 8.564192201834860407e-01 3.944319350298981092e-02 1.090000000000000000e+02
2.250000000000000056e-01 8.222499487179487643e-01 4.691513982489918522e-02 7.800000000000000000e+01
2.349999999999999867e-01 8.652892857142855387e-01 3.899058979394388197e-02 1.260000000000000000e+02
2.449999999999999956e-01 8.549548921568629334e-01 4.481453910420682418e-02 1.020000000000000000e+02
2.550000000000000044e-01 8.467129172413792038e-01 3.344589935785544782e-02 1.450000000000000000e+02
2.650000000000000133e-01 7.499992857142857572e-01 3.682821661631391352e-02 1.260000000000000000e+02
2.750000000000000222e-01 7.185733100775193449e-01 2.844866586109973811e-02 1.290000000000000000e+02
2.850000000000000311e-01 7.401350261437907863e-01 2.600230808130377103e-02 1.530000000000000000e+02
2.949999999999999845e-01 7.247326067415731377e-01 2.203900005204101342e-02 1.780000000000000000e+02
3.049999999999999933e-01 7.079809885057471996e-01 1.920587132556414792e-02 1.740000000000000000e+02
3.150000000000000022e-01 6.698852275132276546e-01 1.810613168983664020e-02 1.890000000000000000e+02
3.250000000000000111e-01 7.047656683937822963e-01 2.065887954954935893e-02 1.930000000000000000e+02
3.350000000000000200e-01 6.813449313725490342e-01 1.669919703231204783e-02 2.040000000000000000e+02
3.450000000000000289e-01 6.450523419913419820e-01 1.441252801884250478e-02 2.310000000000000000e+02
3.549999999999999822e-01 6.537656068376067608e-01 1.390667475839328301e-02 2.340000000000000000e+02
3.649999999999999911e-01 6.484453529411764450e-01 1.242389618914021068e-02 2.380000000000000000e+02
3.750000000000000000e-01 6.543017278911564816e-01 1.218556934573923438e-02 2.940000000000000000e+02
3.850000000000000089e-01 6.342170310077519524e-01 1.220907352639436297e-02 2.580000000000000000e+02
3.950000000000000178e-01 6.336117900763359456e-01 1.134788731818776181e-02 2.620000000000000000e+02
4.050000000000000266e-01 6.309830895061727674e-01 1.011271884607195352e-02 3.240000000000000000e+02
4.150000000000000355e-01 6.034035771604938647e-01 8.399966135243845666e-03 3.240000000000000000e+02
4.249999999999999889e-01 6.109625956790123436e-01 8.502960023374157156e-03 3.240000000000000000e+02
4.349999999999999978e-01 6.450329005681818550e-01 9.027824174868605972e-03 3.520000000000000000e+02
4.450000000000000067e-01 6.418450904392765111e-01 7.941952274444151819e-03 3.870000000000000000e+02
4.550000000000000155e-01 6.539619970501475699e-01 8.505844010726288165e-03 3.390000000000000000e+02
4.650000000000000244e-01 6.437136237373736192e-01 7.403004308038843920e-03 3.960000000000000000e+02
4.749999999999999778e-01 6.742590504587155920e-01 7.201234614740106843e-03 4.360000000000000000e+02
4.849999999999999867e-01 7.162684835680750428e-01 7.648306871305585522e-03 4.260000000000000000e+02
