# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 4.941000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 1.087783400000000150e-01 3.506798519794943059e-02 5.000000000000000000e+00
3.500000000000000333e-02 2.061840000000000062e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 6.328151555555555641e-01 1.862414587630494278e-01 9.000000000000000000e+00
5.500000000000000028e-02 5.990505000000000413e-01 8.593166489901535310e-02 6.000000000000000000e+00
6.500000000000000222e-02 1.476542733333333191e+00 4.394509724919153926e-01 1.500000000000000000e+01
7.500000000000001110e-02 2.124569461538461823e+00 5.295578846749963153e-01 1.300000000000000000e+01
8.499999999999999223e-02 3.128824611111111320e+00 5.829707694814032504e-01 1.800000000000000000e+01
9.500000000000000111e-02 2.007408777777778042e+00 3.522324692307193805e-01 1.800000000000000000e+01
1.050000000000000100e-01 3.086848535714285635e+00 4.390533859339274536e-01 2.800000000000000000e+01
1.149999999999999911e-01 4.190843571428571224e+00 7.478714898026664892e-01 2.100000000000000000e+01
1.250000000000000000e-01 2.279368690476190729e+00 2.694216249967537058e-01 4.200000000000000000e+01
1.350000000000000089e-01 3.443046606060605974e+00 4.788917513742231291e-01 3.300000000000000000e+01
1.450000000000000178e-01 2.539098612244897968e+00 2.668394014447313944e-01 4.900000000000000000e+01
1.549999999999999989e-01 2.177341562500000105e+00 2.624804247373582755e-01 4.800000000000000000e+01
1.650000000000000078e-01 1.620329388888889000e+00 1.420223056991285482e-01 5.400000000000000000e+01
1.749999999999999889e-01 1.790057421052631437e+00 1.665298898821480633e-01 5.700000000000000000e+01
1.849999999999999978e-01 1.324547565789473857e+00 9.742914579528942631e-02 7.600000000000000000e+01
1.950000000000000067e-01 1.214094344444444307e+00 8.726604175047586454e-02 9.000000000000000000e+01
2.050000000000000155e-01 1.083809444444444603e+00 7.772660730707926791e-02 6.300000000000000000e+01
2.149999999999999967e-01 9.170460183486237593e-01 4.346580388528024225e-02 1.090000000000000000e+02
2.250000000000000056e-01 8.584516666666667239e-01 4.994954979224644487e-02 7.800000000000000000e+01
2.349999999999999867e-01 8.587923174603174781e-01 4.210453446597107324e-02 1.260000000000000000e+02
2.449999999999999956e-01 8.086272647058824203e-01 4.060940249886325903e-02 1.020000000000000000e+02
2.550000000000000044e-01 7.736915172413793007e-01 2.496418663426378665e-02 1.450000000000000000e+02
2.650000000000000133e-01 6.965582460317460978e-01 2.668308860875536273e-02 1.260000000000000000e+02
2.750000000000000222e-01 6.449086589147285942e-01 2.625493269371747748e-02 1.290000000000000000e+02
2.850000000000000311e-01 6.860247254901961078e-01 2.433868735168415176e-02 1.530000000000000000e+02
2.949999999999999845e-01 6.552929606741573210e-01 1.890240018951080958e-02 1.780000000000000000e+02
3.049999999999999933e-01 6.889098563218390980e-01 1.949090011165282438e-02 1.740000000000000000e+02
3.150000000000000022e-01 6.515605291005290844e-01 1.596013376937227210e-02 1.890000000000000000e+02
3.250000000000000111e-01 6.476979274611398552e-01 1.590028067099179959e-02 1.930000000000000000e+02
3.350000000000000200e-01 6.414727549019607622e-01 1.496452212655116631e-02 2.040000000000000000e+02
3.450000000000000289e-01 6.586586450216449506e-01 1.387601935196494315e-02 2.310000000000000000e+02
3.549999999999999822e-01 6.651712521367522113e-01 1.370115477879569471e-02 2.340000000000000000e+02
3.649999999999999911e-01 6.460620714285713051e-01 1.323662190635866917e-02 2.380000000000000000e+02
3.750000000000000000e-01 6.640082789115646644e-01 1.163533116267275944e-02 2.940000000000000000e+02
3.850000000000000089e-01 6.541850581395349806e-01 1.117161728236420147e-02 2.580000000000000000e+02
3.950000000000000178e-01 6.400293854961832674e-01 1.048072935538510095e-02 2.620000000000000000e+02
4.050000000000000266e-01 6.591599691358025481e-01 9.604717210228014279e-03 3.240000000000000000e+02
4.150000000000000355e-01 6.428731450617284349e-01 9.279770239346838909e-03 3.240000000000000000e+02
4.249999999999999889e-01 6.400230895061728154e-01 8.677597006080152442e-03 3.240000000000000000e+02
4.349999999999999978e-01 6.495378181818181051e-01 8.204179616011882809e-03 3.520000000000000000e+02
4.450000000000000067e-01 6.432345529715762789e-01 8.231884467550099407e-03 3.870000000000000000e+02
4.550000000000000155e-01 6.548577994100295285e-01 8.014778286914474997e-03 3.390000000000000000e+02
4.650000000000000244e-01 6.761157121212121313e-01 8.133869525744083853e-03 3.960000000000000000e+02
4.749999999999999778e-01 6.803923050458714483e-01 7.654007544456429592e-03 4.360000000000000000e+02
4.849999999999999867e-01 6.890323122065727945e-01 7.403835920007414105e-03 4.260000000000000000e+02
4.949999999999999956e-01 7.030150430839001707e-01 7.571792539547483880e-03 4.410000000000000000e+02
5.050000000000000044e-01 7.168076120092379266e-01 7.360331968047701366e-03 4.330000000000000000e+02
5.150000000000000133e-01 7.316837025948104145e-01 7.008462972181124691e-03 5.010000000000000000e+02
5.250000000000000222e-01 7.845347304526749665e-01 7.655515953264388322e-03 4.860000000000000000e+02
5.350000000000000311e-01 7.864969047619048137e-01 7.070157405583574195e-03 5.250000000000000000e+02
5.450000000000000400e-01 8.189326085409253109e-01 6.719227862339223825e-03 5.620000000000000000e+02
5.550000000000000488e-01 8.362409711711712434e-01 6.951775511355411455e-03 5.550000000000000000e+02
5.650000000000000577e-01 8.815630947368420234e-01 7.463089237422328333e-03 5.700000000000000000e+02
5.749999999999999556e-01 9.066060913705584756e-01 7.257388150954762612e-03 5.910000000000000000e+02
5.849999999999999645e-01 9.495706723549487416e-01 8.007318028524463421e-03 5.860000000000000000e+02
5.949999999999999734e-01 9.754166212121211377e-01 7.257527301303180918e-03 6.600000000000000000e+02
6.049999999999999822e-01 1.020998937595129608e+00 7.619537698351480821e-03 6.570000000000000000e+02
6.149999999999999911e-01 1.047762995732574476e+00 7.399151116595185408e-03 7.030000000000000000e+02
6.250000000000000000e-01 1.099602521604938099e+00 7.978977302566366003e-03 6.480000000000000000e+02
6.350000000000000089e-01 1.096434094814814797e+00 7.626602954752557950e-03 6.750000000000000000e+02
6.450000000000000178e-01 1.126190096366508797e+00 8.696609877070101552e-03 6.330000000000000000e+02
6.550000000000000266e-01 1.164415051437216464e+00 8.588906881307213290e-03 6.610000000000000000e+02
6.650000000000000355e-01 1.177624593333333358e+00 9.010395073155069712e-03 6.000000000000000000e+02
6.750000000000000444e-01 1.198142855284552999e+00 8.979748006693554635e-03 6.150000000000000000e+02
6.850000000000000533e-01 1.219896581850533845e+00 1.002487954107662317e-02 5.620000000000000000e+02
6.950000000000000622e-01 1.225851682709447443e+00 9.931176800472563126e-03 5.610000000000000000e+02
7.050000000000000711e-01 1.223914812962962895e+00 9.708442373877950587e-03 5.400000000000000000e+02
7.149999999999999689e-01 1.237183591800356641e+00 9.494892048279005362e-03 5.610000000000000000e+02
7.249999999999999778e-01 1.263397684719535841e+00 1.031252145171345468e-02 5.170000000000000000e+02
7.349999999999999867e-01 1.233587245370370233e+00 1.084865528292872257e-02 4.320000000000000000e+02
7.449999999999999956e-01 1.248978692771084420e+00 1.011210022835185539e-02 4.980000000000000000e+02
7.550000000000000044e-01 1.219743779220779478e+00 1.037261343856381648e-02 4.620000000000000000e+02
7.650000000000000133e-01 1.212260375598086082e+00 1.110928932274246952e-02 4.180000000000000000e+02
7.750000000000000222e-01 1.207689424036281212e+00 1.019371792183917935e-02 4.410000000000000000e+02
7.850000000000000311e-01 1.196262690288713904e+00 1.101634192521598957e-02 3.810000000000000000e+02
7.950000000000000400e-01 1.163544855491329688e+00 1.129460571702397588e-02 3.460000000000000000e+02
8.050000000000000488e-01 1.166906232142856936e+00 1.197456480468133203e-02 3.360000000000000000e+02
8.150000000000000577e-01 1.131483430678466240e+00 1.156561842676187384e-02 3.390000000000000000e+02
8.250000000000000666e-01 1.129176886446886519e+00 1.163405908390053450e-02 2.730000000000000000e+02
8.349999999999999645e-01 1.105100776119402939e+00 1.203153588443978822e-02 2.680000000000000000e+02
8.449999999999999734e-01 1.063817108333333206e+00 1.161598298174109332e-02 2.400000000000000000e+02
8.549999999999999822e-01 1.037795263888888986e+00 1.251456632695707553e-02 2.160000000000000000e+02
8.649999999999999911e-01 1.025733045197740223e+00 1.529290046869560132e-02 1.770000000000000000e+02
8.750000000000000000e-01 1.043063352517985543e+00 1.485496496880645868e-02 1.390000000000000000e+02
8.850000000000000089e-01 1.008289999999999909e+00 1.579972210775641012e-02 1.500000000000000000e+02
8.950000000000000178e-01 1.026333421052631589e+00 1.762120903179190123e-02 1.140000000000000000e+02
9.050000000000000266e-01 9.976798901098901107e-01 1.842318272073993971e-02 9.100000000000000000e+01
9.150000000000000355e-01 1.013182962962963174e+00 1.774600434641838281e-02 8.100000000000000000e+01
9.250000000000000444e-01 9.599995925925925988e-01 1.996442216726472194e-02 8.100000000000000000e+01
9.350000000000000533e-01 9.589734393939393087e-01 1.931362047530005288e-02 6.600000000000000000e+01
9.450000000000000622e-01 9.457052545454546211e-01 2.319435363162119373e-02 5.500000000000000000e+01
9.550000000000000711e-01 9.487551111111112156e-01 2.293920780311664923e-02 4.500000000000000000e+01
9.649999999999999689e-01 9.622242666666667166e-01 3.189835733416750141e-02 3.000000000000000000e+01
9.749999999999999778e-01 9.097629999999999884e-01 4.479220268198357002e-02 2.200000000000000000e+01
9.849999999999999867e-01 9.331381428571428049e-01 3.264032551354125594e-02 2.100000000000000000e+01
9.949999999999999956e-01 9.272635714285714092e-01 4.247441143237338373e-02 2.100000000000000000e+01
1.004999999999999893e+00 8.395931999999999285e-01 5.293795213852677678e-02 1.500000000000000000e+01
1.015000000000000124e+00 9.294850999999999530e-01 3.992042955414906030e-02 1.000000000000000000e+01
1.024999999999999911e+00 8.365629999999999455e-01 7.542326975100811792e-02 6.000000000000000000e+00
1.044999999999999929e+00 8.045390000000001152e-01 8.780371109658939577e-02 3.000000000000000000e+00
1.055000000000000160e+00 1.255309999999999926e+00 0.000000000000000000e+00 1.000000000000000000e+00
