# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 1.012500000000000000e+04 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 9.000991999999999882e-01 3.337717419580932265e-01 5.000000000000000000e+00
3.500000000000000333e-02 8.627479999999999594e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 7.264694555555556654e+00 2.249016812924453212e+00 9.000000000000000000e+00
5.500000000000000028e-02 1.215779999999999994e+01 4.437951809024068162e+00 6.000000000000000000e+00
6.500000000000000222e-02 9.904184533333332041e+00 2.606497358877322146e+00 1.500000000000000000e+01
7.500000000000001110e-02 1.347502230769230636e+01 3.024079353316742935e+00 1.300000000000000000e+01
8.499999999999999223e-02 8.267470388888888522e+00 2.217020547199018310e+00 1.800000000000000000e+01
9.500000000000000111e-02 6.518023111111110879e+00 1.587006131445422241e+00 1.800000000000000000e+01
1.050000000000000100e-01 9.787582964285716614e+00 2.365034384048971816e+00 2.800000000000000000e+01
1.149999999999999911e-01 5.737553714285714257e+00 9.612819499854944327e-01 2.100000000000000000e+01
1.250000000000000000e-01 4.587593928571428670e+00 6.530416833278294142e-01 4.200000000000000000e+01
1.350000000000000089e-01 3.498192727272727343e+00 5.784306001661646546e-01 3.300000000000000000e+01
1.450000000000000178e-01 2.815834816326530099e+00 3.103138657790219246e-01 4.900000000000000000e+01
1.549999999999999989e-01 1.726577666666666788e+00 1.770391698502942479e-01 4.800000000000000000e+01
1.650000000000000078e-01 1.542594259259259193e+00 1.428759267403413025e-01 5.400000000000000000e+01
1.749999999999999889e-01 1.166163315789473742e+00 1.037087937835441953e-01 5.700000000000000000e+01
1.849999999999999978e-01 9.689349736842104432e-01 5.823410128259531165e-02 7.600000000000000000e+01
1.950000000000000067e-01 8.299000888888888872e-01 5.057410843198126282e-02 9.000000000000000000e+01
2.050000000000000155e-01 7.288965873015871288e-01 5.570550024516036230e-02 6.300000000000000000e+01
2.149999999999999967e-01 6.671748165137613151e-01 3.446208965308471261e-02 1.090000000000000000e+02
2.250000000000000056e-01 5.840678717948719623e-01 2.834002974996481170e-02 7.800000000000000000e+01
2.349999999999999867e-01 5.246520158730157979e-01 2.130768047166414769e-02 1.260000000000000000e+02
2.449999999999999956e-01 5.267081568627450805e-01 2.371216597375917778e-02 1.020000000000000000e+02
2.550000000000000044e-01 4.681268068965517282e-01 1.488062763917424348e-02 1.450000000000000000e+02
2.650000000000000133e-01 4.486543253968254263e-01 1.559853450505447811e-02 1.260000000000000000e+02
2.750000000000000222e-01 4.161623023255814346e-01 1.283277384773109930e-02 1.290000000000000000e+02
2.850000000000000311e-01 4.209104444444444759e-01 1.154927472628133542e-02 1.530000000000000000e+02
2.949999999999999845e-01 4.083445505617976923e-01 8.752620058620274451e-03 1.780000000000000000e+02
3.049999999999999933e-01 3.841866206896552005e-01 8.151456861637918633e-03 1.740000000000000000e+02
3.150000000000000022e-01 3.724805714285713276e-01 7.614531693606088267e-03 1.890000000000000000e+02
3.250000000000000111e-01 3.677477875647668371e-01 7.963743311558406368e-03 1.930000000000000000e+02
3.350000000000000200e-01 3.717640098039215468e-01 6.548093049462530048e-03 2.040000000000000000e+02
3.450000000000000289e-01 3.674883290043289841e-01 6.437663036906719587e-03 2.310000000000000000e+02
3.549999999999999822e-01 3.840100641025641637e-01 6.734547776574311383e-03 2.340000000000000000e+02
3.649999999999999911e-01 3.757494537815125879e-01 5.765612604062156886e-03 2.380000000000000000e+02
3.750000000000000000e-01 3.796859659863945358e-01 4.434302144860927282e-03 2.940000000000000000e+02
3.850000000000000089e-01 3.984320968992248191e-01 5.075872005766797999e-03 2.580000000000000000e+02
3.950000000000000178e-01 3.961708778625954164e-01 4.433850650068730213e-03 2.620000000000000000e+02
4.050000000000000266e-01 4.133990123456790511e-01 4.380948092624270193e-03 3.240000000000000000e+02
4.150000000000000355e-01 4.147667993827160449e-01 4.385914580417960527e-03 3.240000000000000000e+02
4.249999999999999889e-01 4.243024845679011503e-01 4.295462965250210381e-03 3.240000000000000000e+02
4.349999999999999978e-01 4.319273835227272484e-01 4.066139990991520480e-03 3.520000000000000000e+02
4.450000000000000067e-01 4.510597467700258600e-01 3.982067108306445134e-03 3.870000000000000000e+02
4.550000000000000155e-01 4.569707109144542923e-01 4.221968690738399192e-03 3.390000000000000000e+02
4.650000000000000244e-01 4.722639772727272867e-01 3.811748592817629407e-03 3.960000000000000000e+02
4.749999999999999778e-01 4.891933532110092075e-01 4.002871947225685768e-03 4.360000000000000000e+02
4.849999999999999867e-01 5.120535539906103661e-01 4.055983794543956654e-03 4.260000000000000000e+02
4.949999999999999956e-01 5.248445782312924912e-01 4.039936770181978137e-03 4.410000000000000000e+02
5.050000000000000044e-01 5.463686004618937275e-01 3.911504295435336460e-03 4.330000000000000000e+02
5.150000000000000133e-01 5.688776127744511468e-01 4.060537701426512706e-03 5.010000000000000000e+02
5.250000000000000222e-01 5.977609382716049247e-01 4.181831826326088720e-03 4.860000000000000000e+02
5.350000000000000311e-01 6.145165028571428767e-01 4.047922935621079549e-03 5.250000000000000000e+02
5.450000000000000400e-01 6.419384377224199856e-01 4.105790729081331553e-03 5.620000000000000000e+02
5.550000000000000488e-01 6.587176180180179808e-01 4.490417683075989021e-03 5.550000000000000000e+02
5.650000000000000577e-01 6.856318140350877721e-01 4.391201662272569209e-03 5.700000000000000000e+02
5.749999999999999556e-01 7.097918054145515576e-01 4.397721288553645656e-03 5.910000000000000000e+02
5.849999999999999645e-01 7.290841911262798680e-01 4.492295972603029680e-03 5.860000000000000000e+02
5.949999999999999734e-01 7.607320712121211637e-01 4.391200368760590257e-03 6.600000000000000000e+02
6.049999999999999822e-01 8.001361217656011160e-01 4.776873219729580941e-03 6.570000000000000000e+02
6.149999999999999911e-01 8.215227510668563493e-01 4.495521728863783283e-03 7.030000000000000000e+02
6.250000000000000000e-01 8.774185879629629037e-01 4.990198407779433860e-03 6.480000000000000000e+02
6.350000000000000089e-01 9.271703555555554921e-01 5.272643501678470068e-03 6.750000000000000000e+02
6.450000000000000178e-01 9.671248436018957673e-01 5.687096772854780165e-03 6.330000000000000000e+02
6.550000000000000266e-01 1.016676898638426474e+00 5.772156321246505600e-03 6.610000000000000000e+02
6.650000000000000355e-01 1.065646198333333405e+00 6.075219788816710494e-03 6.000000000000000000e+02
6.750000000000000444e-01 1.121803756097560889e+00 6.898803600583838964e-03 6.150000000000000000e+02
6.850000000000000533e-01 1.186545905693950242e+00 6.837822218972680610e-03 5.620000000000000000e+02
6.950000000000000622e-01 1.222715338680926855e+00 7.582942529930890470e-03 5.610000000000000000e+02
7.050000000000000711e-01 1.273627174074073887e+00 8.026248107462496950e-03 5.400000000000000000e+02
7.149999999999999689e-01 1.315474836007130222e+00 8.280133010672591568e-03 5.610000000000000000e+02
