# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 1.012500000000000000e+04 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 1.434209160000000205e+00 3.844421121684064024e-01 5.000000000000000000e+00
3.500000000000000333e-02 3.918200000000000016e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 2.066807777777777577e+00 2.977774068866885782e-01 9.000000000000000000e+00
5.500000000000000028e-02 2.235417333333333367e+00 6.006605696585866072e-01 6.000000000000000000e+00
6.500000000000000222e-02 1.418462000000000112e+00 2.117374725545988767e-01 1.500000000000000000e+01
7.500000000000001110e-02 2.601793000000000244e+00 7.466655460452842341e-01 1.300000000000000000e+01
8.499999999999999223e-02 2.085444555555555635e+00 3.926450463837463101e-01 1.800000000000000000e+01
9.500000000000000111e-02 1.626710777777777617e+00 2.609369530464283882e-01 1.800000000000000000e+01
1.050000000000000100e-01 2.008545571428571375e+00 3.019663595252628507e-01 2.800000000000000000e+01
1.149999999999999911e-01 9.187678095238095421e-01 1.237593506442205699e-01 2.100000000000000000e+01
1.250000000000000000e-01 1.072810833333333269e+00 1.355836336141931775e-01 4.200000000000000000e+01
1.350000000000000089e-01 1.335365666666666673e+00 1.822494936752312722e-01 3.300000000000000000e+01
1.450000000000000178e-01 9.596991020408163209e-01 9.549928293785202305e-02 4.900000000000000000e+01
1.549999999999999989e-01 9.813314791666666315e-01 6.740942701309686480e-02 4.800000000000000000e+01
1.650000000000000078e-01 1.052675185185184992e+00 9.883029457520885186e-02 5.400000000000000000e+01
1.749999999999999889e-01 8.592070175438596413e-01 6.754623261916453680e-02 5.700000000000000000e+01
1.849999999999999978e-01 8.778666447368419501e-01 7.018005089075540770e-02 7.600000000000000000e+01
1.950000000000000067e-01 7.567158222222220010e-01 3.976446401563625554e-02 9.000000000000000000e+01
2.050000000000000155e-01 7.759042222222222174e-01 4.599290350376153413e-02 6.300000000000000000e+01
2.149999999999999967e-01 7.435019082568807836e-01 3.405748153000187628e-02 1.090000000000000000e+02
2.250000000000000056e-01 7.403051923076923169e-01 3.445618409858695191e-02 7.800000000000000000e+01
2.349999999999999867e-01 6.923195714285714786e-01 2.606172737755300256e-02 1.260000000000000000e+02
2.449999999999999956e-01 6.214843333333334163e-01 2.929145640718062646e-02 1.020000000000000000e+02
2.550000000000000044e-01 6.270853862068965778e-01 1.833015314235122289e-02 1.450000000000000000e+02
2.650000000000000133e-01 6.142476904761905443e-01 2.207284632907544758e-02 1.260000000000000000e+02
2.750000000000000222e-01 5.733913798449612464e-01 1.542861498444766076e-02 1.290000000000000000e+02
2.850000000000000311e-01 5.821727385620915074e-01 1.740410003958270738e-02 1.530000000000000000e+02
2.949999999999999845e-01 5.482655224719100717e-01 1.181809881861498567e-02 1.780000000000000000e+02
3.049999999999999933e-01 5.483966264367815535e-01 1.134994728451468697e-02 1.740000000000000000e+02
3.150000000000000022e-01 5.341819947089947451e-01 1.072629220421285334e-02 1.890000000000000000e+02
3.250000000000000111e-01 5.418322331606217901e-01 1.047132311844019628e-02 1.930000000000000000e+02
3.350000000000000200e-01 5.445925784313724316e-01 1.052845311258376708e-02 2.040000000000000000e+02
3.450000000000000289e-01 5.223181125541125347e-01 8.469239730946029332e-03 2.310000000000000000e+02
3.549999999999999822e-01 5.085840769230769443e-01 6.997268095875536741e-03 2.340000000000000000e+02
3.649999999999999911e-01 5.127119705882353662e-01 7.239554240358952834e-03 2.380000000000000000e+02
3.750000000000000000e-01 5.073260782312924988e-01 6.278777647850398470e-03 2.940000000000000000e+02
3.850000000000000089e-01 5.101865581395348404e-01 6.336157781392006902e-03 2.580000000000000000e+02
3.950000000000000178e-01 5.232478091603052217e-01 6.659305228131002716e-03 2.620000000000000000e+02
4.050000000000000266e-01 5.161060987654320087e-01 5.598795821070353361e-03 3.240000000000000000e+02
4.150000000000000355e-01 5.190799043209877173e-01 5.778360226521530446e-03 3.240000000000000000e+02
4.249999999999999889e-01 5.295781111111110828e-01 5.232389361366894358e-03 3.240000000000000000e+02
4.349999999999999978e-01 5.408134374999999938e-01 4.853086906232595421e-03 3.520000000000000000e+02
4.450000000000000067e-01 5.514376666666666038e-01 4.690887615567245102e-03 3.870000000000000000e+02
4.550000000000000155e-01 5.708016637168140672e-01 5.386415050064809369e-03 3.390000000000000000e+02
4.650000000000000244e-01 5.706178611111111243e-01 4.610144497855743657e-03 3.960000000000000000e+02
4.749999999999999778e-01 5.889395504587155994e-01 4.734422119051041010e-03 4.360000000000000000e+02
4.849999999999999867e-01 6.145075892018779795e-01 4.660091064152316158e-03 4.260000000000000000e+02
4.949999999999999956e-01 6.277468140589570478e-01 4.570289656553374984e-03 4.410000000000000000e+02
5.050000000000000044e-01 6.525118152424941309e-01 4.910781729346717049e-03 4.330000000000000000e+02
5.150000000000000133e-01 6.798542235528943767e-01 4.848589845147031722e-03 5.010000000000000000e+02
5.250000000000000222e-01 7.096487325102880384e-01 4.534557365503784181e-03 4.860000000000000000e+02
5.350000000000000311e-01 7.539428019047619278e-01 5.018147984881775672e-03 5.250000000000000000e+02
5.450000000000000400e-01 8.069928914590747127e-01 5.222304318277862928e-03 5.620000000000000000e+02
5.550000000000000488e-01 8.573427135135134325e-01 5.333060008605353119e-03 5.550000000000000000e+02
5.650000000000000577e-01 9.103580912280700987e-01 5.556985819465507133e-03 5.700000000000000000e+02
5.749999999999999556e-01 9.739827834179358712e-01 5.679472848331219154e-03 5.910000000000000000e+02
5.849999999999999645e-01 1.049490517064846307e+00 6.276952126815113671e-03 5.860000000000000000e+02
5.949999999999999734e-01 1.115710884848484907e+00 6.304180306097056062e-03 6.600000000000000000e+02
6.049999999999999822e-01 1.172978549467275533e+00 6.374471919303764667e-03 6.570000000000000000e+02
6.149999999999999911e-01 1.237900554765291483e+00 7.020487646600242701e-03 7.030000000000000000e+02
6.250000000000000000e-01 1.293616396396396473e+00 7.248855004206035055e-03 6.660000000000000000e+02
6.350000000000000089e-01 1.335677062666666748e+00 6.912767360452829260e-03 7.500000000000000000e+02
6.450000000000000178e-01 1.361752669444444619e+00 7.255554374444680120e-03 7.200000000000000000e+02
6.550000000000000266e-01 1.374386999999999803e+00 6.893298303098160246e-03 8.230000000000000000e+02
6.650000000000000355e-01 1.394995989333333242e+00 7.359534453837485862e-03 7.500000000000000000e+02
6.750000000000000444e-01 1.391898464821222925e+00 7.340311733453348808e-03 8.670000000000000000e+02
6.850000000000000533e-01 1.364923751256281292e+00 6.945574903469317954e-03 7.960000000000000000e+02
6.950000000000000622e-01 1.359585226436781591e+00 6.648245835363312053e-03 8.700000000000000000e+02
7.050000000000000711e-01 1.331822926182237410e+00 6.850290832523863414e-03 8.670000000000000000e+02
7.149999999999999689e-01 1.305252103773584693e+00 5.797233984504806398e-03 9.540000000000000000e+02
7.249999999999999778e-01 1.261362802363050539e+00 5.800115448492870231e-03 9.310000000000000000e+02
7.349999999999999867e-01 1.239566255033556885e+00 5.789602263617161550e-03 8.940000000000000000e+02
7.449999999999999956e-01 1.208166079411764571e+00 5.429322528264075159e-03 1.020000000000000000e+03
7.550000000000000044e-01 1.193664020833333561e+00 5.356828131688366919e-03 1.056000000000000000e+03
7.650000000000000133e-01 1.152506755859375120e+00 5.015354109419090621e-03 1.024000000000000000e+03
7.750000000000000222e-01 1.125962155913978524e+00 4.647397843520884378e-03 1.116000000000000000e+03
7.850000000000000311e-01 1.104366661141804817e+00 4.719778614363918240e-03 1.086000000000000000e+03
7.950000000000000400e-01 1.090395986425339414e+00 4.805073580001572794e-03 1.105000000000000000e+03
8.050000000000000488e-01 1.062326233856893509e+00 4.435100166642541759e-03 1.146000000000000000e+03
8.150000000000000577e-01 1.034339318066157754e+00 4.172200994284015405e-03 1.179000000000000000e+03
8.250000000000000666e-01 1.029982793771043736e+00 4.245908354872995200e-03 1.188000000000000000e+03
8.349999999999999645e-01 1.007794589827727627e+00 4.145804005313114861e-03 1.219000000000000000e+03
8.449999999999999734e-01 9.887389574791191071e-01 3.777924452095027859e-03 1.317000000000000000e+03
8.549999999999999822e-01 9.851309249042146110e-01 3.730342553070606013e-03 1.305000000000000000e+03
8.649999999999999911e-01 9.579445778283978141e-01 3.650214476089384645e-03 1.317000000000000000e+03
8.750000000000000000e-01 9.517029228989978273e-01 3.822110037949977886e-03 1.297000000000000000e+03
8.850000000000000089e-01 9.400682151450813206e-01 3.594637219615373115e-03 1.413000000000000000e+03
8.950000000000000178e-01 9.340172829131652144e-01 3.490214704140556356e-03 1.428000000000000000e+03
9.050000000000000266e-01 9.212387907777014329e-01 3.365708676317951537e-03 1.453000000000000000e+03
9.150000000000000355e-01 9.138862742268042405e-01 3.460694693570830378e-03 1.455000000000000000e+03
9.250000000000000444e-01 9.042620045307443455e-01 3.228881959515823852e-03 1.545000000000000000e+03
9.350000000000000533e-01 8.971536975546974269e-01 3.270665267828487110e-03 1.554000000000000000e+03
9.450000000000000622e-01 8.917867693750000102e-01 3.124179208840938832e-03 1.600000000000000000e+03
9.550000000000000711e-01 8.854181880998081011e-01 3.193382341362474564e-03 1.563000000000000000e+03
9.649999999999999689e-01 8.826896273442227381e-01 3.118468674096317936e-03 1.653000000000000000e+03
9.749999999999999778e-01 8.792036586791349695e-01 2.978131235975627240e-03 1.711000000000000000e+03
9.849999999999999867e-01 8.670183092298646699e-01 2.927215301756644350e-03 1.701000000000000000e+03
9.949999999999999956e-01 8.660971704611791777e-01 3.035537045333254122e-03 1.713000000000000000e+03
1.004999999999999893e+00 8.567998851913476432e-01 2.854379250806744067e-03 1.803000000000000000e+03
1.015000000000000124e+00 8.606739838978344492e-01 2.848849711785784479e-03 1.801000000000000000e+03
1.024999999999999911e+00 8.589521936353828879e-01 2.887744378596737108e-03 1.854000000000000000e+03
1.035000000000000142e+00 8.549991970684039932e-01 2.818118593586728480e-03 1.842000000000000000e+03
1.044999999999999929e+00 8.594972677165353403e-01 2.787339917506524104e-03 1.905000000000000000e+03
1.055000000000000160e+00 8.625775228480339063e-01 2.806695425328324753e-03 1.882000000000000000e+03
1.064999999999999947e+00 8.644298704581360182e-01 2.848023092920015740e-03 1.899000000000000000e+03
1.075000000000000178e+00 8.721965608465608311e-01 2.947871422667840309e-03 1.701000000000000000e+03
1.084999999999999964e+00 8.779679599341383422e-01 2.932957192358749514e-03 1.822000000000000000e+03
1.095000000000000195e+00 8.866562909698996187e-01 2.982016253011719308e-03 1.794000000000000000e+03
1.104999999999999982e+00 8.945689285274183167e-01 3.091777509835449012e-03 1.623000000000000000e+03
1.115000000000000213e+00 9.091362261904762931e-01 3.080103321583000514e-03 1.764000000000000000e+03
1.125000000000000000e+00 9.300835998824911188e-01 3.232220413979517825e-03 1.702000000000000000e+03
1.135000000000000231e+00 9.371850791896869648e-01 3.346326383836531297e-03 1.629000000000000000e+03
1.145000000000000018e+00 9.614467703836930834e-01 3.304963655845013885e-03 1.668000000000000000e+03
1.155000000000000027e+00 9.898248566037735063e-01 3.679063966424233386e-03 1.590000000000000000e+03
1.165000000000000036e+00 1.015792459531772662e+00 3.758359722231624078e-03 1.495000000000000000e+03
1.174999999999999822e+00 1.033270397810218899e+00 3.626207072261474363e-03 1.644000000000000000e+03
1.185000000000000053e+00 1.059558406000000064e+00 3.907028041597431119e-03 1.500000000000000000e+03
1.194999999999999840e+00 1.082353470270270179e+00 4.021241547911356962e-03 1.480000000000000000e+03
1.205000000000000071e+00 1.105054623188405971e+00 4.028470359887549590e-03 1.449000000000000000e+03
1.214999999999999858e+00 1.124059169082125553e+00 4.126668558445559763e-03 1.449000000000000000e+03
1.225000000000000089e+00 1.134273558518518410e+00 4.427979330450566506e-03 1.350000000000000000e+03
