# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 8.100000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 1.356001599999999974e-01 2.194824931846729027e-02 5.000000000000000000e+00
3.500000000000000333e-02 9.362650000000000139e-02 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 6.238542444444443724e-01 1.840054554064416426e-01 9.000000000000000000e+00
5.500000000000000028e-02 1.499206499999999886e+00 5.659816005839619635e-01 6.000000000000000000e+00
6.500000000000000222e-02 2.228720000000000034e+00 3.608887724457626733e-01 1.500000000000000000e+01
7.500000000000001110e-02 6.927437692307691464e+00 1.579370895416075671e+00 1.300000000000000000e+01
8.499999999999999223e-02 1.266156205555555481e+01 1.870082233894528656e+00 1.800000000000000000e+01
9.500000000000000111e-02 1.325486666666666835e+01 2.039347605827922294e+00 1.800000000000000000e+01
1.050000000000000100e-01 8.208040535714285824e+00 1.789245958570204742e+00 2.800000000000000000e+01
1.149999999999999911e-01 5.863653380952380978e+00 9.446316887403071183e-01 2.100000000000000000e+01
1.250000000000000000e-01 6.524309952380951572e+00 8.928087143181938634e-01 4.200000000000000000e+01
1.350000000000000089e-01 4.863820484848485393e+00 6.728978543628625353e-01 3.300000000000000000e+01
1.450000000000000178e-01 3.497805040816326816e+00 3.389176546430123227e-01 4.900000000000000000e+01
1.549999999999999989e-01 3.147223770833333489e+00 3.515529863166547142e-01 4.800000000000000000e+01
1.650000000000000078e-01 2.302426240740741203e+00 2.055385353952203509e-01 5.400000000000000000e+01
1.749999999999999889e-01 2.081372701754386156e+00 1.624445803492037821e-01 5.700000000000000000e+01
1.849999999999999978e-01 1.574909013157894666e+00 1.023454940072115321e-01 7.600000000000000000e+01
1.950000000000000067e-01 1.180768700000000004e+00 7.502152276698345612e-02 9.000000000000000000e+01
2.050000000000000155e-01 1.012159333333333411e+00 6.082315316422026025e-02 6.300000000000000000e+01
2.149999999999999967e-01 1.026493633027522945e+00 5.759247226409391907e-02 1.090000000000000000e+02
2.250000000000000056e-01 8.862713333333335219e-01 5.154154929071561725e-02 7.800000000000000000e+01
2.349999999999999867e-01 7.687248809523810067e-01 2.858532515528238241e-02 1.260000000000000000e+02
2.449999999999999956e-01 6.843372156862744804e-01 2.853513930349756145e-02 1.020000000000000000e+02
2.550000000000000044e-01 6.263544896551724861e-01 2.251744165876430614e-02 1.450000000000000000e+02
2.650000000000000133e-01 6.046114761904763935e-01 2.024948789325014750e-02 1.260000000000000000e+02
2.750000000000000222e-01 5.038992015503876987e-01 1.369651768278996526e-02 1.290000000000000000e+02
2.850000000000000311e-01 5.344513725490196432e-01 1.541822533024696934e-02 1.530000000000000000e+02
2.949999999999999845e-01 4.982136123595505839e-01 1.213124348497137371e-02 1.780000000000000000e+02
3.049999999999999933e-01 4.719632471264368911e-01 1.017899357441131789e-02 1.740000000000000000e+02
3.150000000000000022e-01 4.686726349206348785e-01 1.039693903580232899e-02 1.890000000000000000e+02
3.250000000000000111e-01 4.480727927461140014e-01 8.713332267601582234e-03 1.930000000000000000e+02
3.350000000000000200e-01 4.275985980392156827e-01 6.983498137455930628e-03 2.040000000000000000e+02
3.450000000000000289e-01 4.383272813852813754e-01 7.578944952218477464e-03 2.310000000000000000e+02
3.549999999999999822e-01 4.225841196581197057e-01 6.464656707258265023e-03 2.340000000000000000e+02
3.649999999999999911e-01 4.185281638655461989e-01 6.580768048416244832e-03 2.380000000000000000e+02
3.750000000000000000e-01 4.337274523809523941e-01 5.721864007768502972e-03 2.940000000000000000e+02
3.850000000000000089e-01 4.195236472868216770e-01 6.052367190517894333e-03 2.580000000000000000e+02
3.950000000000000178e-01 4.421004541984732694e-01 5.824599972949674569e-03 2.620000000000000000e+02
4.050000000000000266e-01 4.380732901234567489e-01 5.237098437212852654e-03 3.240000000000000000e+02
4.150000000000000355e-01 4.506579629629628991e-01 5.258816402872171746e-03 3.240000000000000000e+02
4.249999999999999889e-01 4.632893734567900546e-01 5.292519954800588289e-03 3.240000000000000000e+02
4.349999999999999978e-01 4.713479573863636474e-01 4.809071766439137682e-03 3.520000000000000000e+02
4.450000000000000067e-01 4.847732971576226846e-01 5.308082312326179233e-03 3.870000000000000000e+02
4.550000000000000155e-01 4.939246519174041450e-01 5.337923974260527782e-03 3.390000000000000000e+02
4.650000000000000244e-01 5.171480176767676573e-01 4.953798023746491461e-03 3.960000000000000000e+02
4.749999999999999778e-01 5.348669426605504595e-01 4.964888178938781961e-03 4.360000000000000000e+02
4.849999999999999867e-01 5.554300281690141006e-01 5.299493128639827695e-03 4.260000000000000000e+02
4.949999999999999956e-01 5.615670952380951153e-01 4.877516376171869839e-03 4.410000000000000000e+02
5.050000000000000044e-01 5.969486143187067162e-01 5.384808173320577117e-03 4.330000000000000000e+02
5.150000000000000133e-01 6.274072355289421754e-01 5.559021953221630029e-03 5.010000000000000000e+02
5.250000000000000222e-01 6.481698930041152051e-01 5.441715312333011631e-03 4.860000000000000000e+02
5.350000000000000311e-01 6.736906685714286747e-01 5.079586494679782030e-03 5.250000000000000000e+02
5.450000000000000400e-01 7.027182455516013393e-01 5.587572961271759960e-03 5.620000000000000000e+02
5.550000000000000488e-01 7.278739765765765979e-01 6.258589957289933253e-03 5.550000000000000000e+02
5.650000000000000577e-01 7.705711543859649071e-01 5.829519413590431021e-03 5.700000000000000000e+02
5.749999999999999556e-01 7.821398561759729251e-01 6.127539793375288632e-03 5.910000000000000000e+02
5.849999999999999645e-01 8.217282354948804990e-01 6.031970974447137777e-03 5.860000000000000000e+02
5.949999999999999734e-01 8.515568621212120659e-01 6.228019922938937518e-03 6.600000000000000000e+02
6.049999999999999822e-01 8.964185799086757944e-01 6.185635837135205865e-03 6.570000000000000000e+02
6.149999999999999911e-01 9.129183812233285789e-01 6.441034209686983918e-03 7.030000000000000000e+02
6.250000000000000000e-01 9.554884629629629700e-01 6.724100427070557086e-03 6.480000000000000000e+02
6.350000000000000089e-01 9.853548992592592315e-01 6.928058413396759492e-03 6.750000000000000000e+02
6.450000000000000178e-01 1.017065129541864232e+00 7.598989621445477981e-03 6.330000000000000000e+02
