# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 1.012500000000000000e+04 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 1.962389500000000009e+00 1.055485508580695786e+00 5.000000000000000000e+00
3.500000000000000333e-02 4.891479999999999606e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 9.852833333333334664e+00 2.732222956330613517e+00 9.000000000000000000e+00
5.500000000000000028e-02 1.372296166666666473e+01 2.745746358167382883e+00 6.000000000000000000e+00
6.500000000000000222e-02 1.178003533333333408e+01 2.869879422658540680e+00 1.500000000000000000e+01
7.500000000000001110e-02 2.046006999999999820e+01 5.780867448352854154e+00 1.300000000000000000e+01
8.499999999999999223e-02 2.568490388888888631e+01 5.003565692295815381e+00 1.800000000000000000e+01
9.500000000000000111e-02 2.188114533333333256e+01 5.449058795418442180e+00 1.800000000000000000e+01
1.050000000000000100e-01 2.092249535714285713e+01 3.929188261422098982e+00 2.800000000000000000e+01
1.149999999999999911e-01 1.639698714285714587e+01 3.076613718149979526e+00 2.100000000000000000e+01
1.250000000000000000e-01 1.282103642857143022e+01 1.792914256874848400e+00 4.200000000000000000e+01
1.350000000000000089e-01 8.685680060606062014e+00 1.681914722290649866e+00 3.300000000000000000e+01
1.450000000000000178e-01 5.476942163265307251e+00 5.879180619782274908e-01 4.900000000000000000e+01
1.549999999999999989e-01 3.562314520833333109e+00 4.095090490460814303e-01 4.800000000000000000e+01
1.650000000000000078e-01 2.464471814814814365e+00 2.115134522959579710e-01 5.400000000000000000e+01
1.749999999999999889e-01 2.262552578947368609e+00 2.057982051319128536e-01 5.700000000000000000e+01
1.849999999999999978e-01 1.859627157894736982e+00 1.952298367291517289e-01 7.600000000000000000e+01
1.950000000000000067e-01 1.321163866666666742e+00 8.214219985546819536e-02 9.000000000000000000e+01
2.050000000000000155e-01 9.766713015873017545e-01 7.261606322817729109e-02 6.300000000000000000e+01
2.149999999999999967e-01 9.361446697247707283e-01 6.918594761531414450e-02 1.090000000000000000e+02
2.250000000000000056e-01 8.137567820512821015e-01 5.247655407122014948e-02 7.800000000000000000e+01
2.349999999999999867e-01 7.039724047619049241e-01 3.373726601130392494e-02 1.260000000000000000e+02
2.449999999999999956e-01 5.291805686274508869e-01 2.306458638512243892e-02 1.020000000000000000e+02
2.550000000000000044e-01 5.135223724137931711e-01 1.771160123184991816e-02 1.450000000000000000e+02
2.650000000000000133e-01 4.183010714285714249e-01 1.300144373804976508e-02 1.260000000000000000e+02
2.750000000000000222e-01 3.968106279069766873e-01 1.339556199151209492e-02 1.290000000000000000e+02
2.850000000000000311e-01 3.778707320261437408e-01 9.719602641395506948e-03 1.530000000000000000e+02
2.949999999999999845e-01 3.588629662921348218e-01 8.555011302547389437e-03 1.780000000000000000e+02
3.049999999999999933e-01 3.367194540229885291e-01 6.717824607629880283e-03 1.740000000000000000e+02
3.150000000000000022e-01 3.438143121693121307e-01 7.120626557145291399e-03 1.890000000000000000e+02
3.250000000000000111e-01 3.180203005181346798e-01 6.036938688829816477e-03 1.930000000000000000e+02
3.350000000000000200e-01 3.128713039215686442e-01 5.460855390972163201e-03 2.040000000000000000e+02
3.450000000000000289e-01 3.171633679653679816e-01 5.230005452915452782e-03 2.310000000000000000e+02
3.549999999999999822e-01 3.153551581196581965e-01 4.148393986965273617e-03 2.340000000000000000e+02
3.649999999999999911e-01 3.133367857142856927e-01 4.245469449651622339e-03 2.380000000000000000e+02
3.750000000000000000e-01 3.199330578231292521e-01 4.069252252308915713e-03 2.940000000000000000e+02
3.850000000000000089e-01 3.321837015503876223e-01 4.398876180291310875e-03 2.580000000000000000e+02
3.950000000000000178e-01 3.314494809160305477e-01 4.189683943660550344e-03 2.620000000000000000e+02
4.050000000000000266e-01 3.382468086419753162e-01 3.949842488631081193e-03 3.240000000000000000e+02
4.150000000000000355e-01 3.444045432098765125e-01 3.637926636016652632e-03 3.240000000000000000e+02
4.249999999999999889e-01 3.656721820987654525e-01 3.880663229923555797e-03 3.240000000000000000e+02
4.349999999999999978e-01 3.702128835227272430e-01 3.532082767175691654e-03 3.520000000000000000e+02
4.450000000000000067e-01 3.901165012919896591e-01 3.515052102968849439e-03 3.870000000000000000e+02
4.550000000000000155e-01 4.046680943952801757e-01 3.873153953968552863e-03 3.390000000000000000e+02
4.650000000000000244e-01 4.151201414141414969e-01 3.678057215125933328e-03 3.960000000000000000e+02
4.749999999999999778e-01 4.234727385321100934e-01 3.412271766319978535e-03 4.360000000000000000e+02
4.849999999999999867e-01 4.388143802816901196e-01 3.414231224021300852e-03 4.260000000000000000e+02
4.949999999999999956e-01 4.534819931972788876e-01 3.577056399074994304e-03 4.410000000000000000e+02
5.050000000000000044e-01 4.646091247113163791e-01 3.653170855763953912e-03 4.330000000000000000e+02
5.150000000000000133e-01 4.776501237524949928e-01 3.360376969030309541e-03 5.010000000000000000e+02
5.250000000000000222e-01 5.109762880658436091e-01 3.824414086420957568e-03 4.860000000000000000e+02
5.350000000000000311e-01 5.249933028571428517e-01 3.562635384131359727e-03 5.250000000000000000e+02
5.450000000000000400e-01 5.428040711743772340e-01 3.794011893935168855e-03 5.620000000000000000e+02
5.550000000000000488e-01 5.575981045045045326e-01 3.791273467426218777e-03 5.550000000000000000e+02
5.650000000000000577e-01 5.732704789473684892e-01 3.857872255644247128e-03 5.700000000000000000e+02
5.749999999999999556e-01 5.964042470389170347e-01 3.745940156417185748e-03 5.910000000000000000e+02
5.849999999999999645e-01 6.159597918088737245e-01 3.838007200280456766e-03 5.860000000000000000e+02
5.949999999999999734e-01 6.433401681818181617e-01 3.748721316629075821e-03 6.600000000000000000e+02
6.049999999999999822e-01 6.682735022831051142e-01 3.891858135386912828e-03 6.570000000000000000e+02
6.149999999999999911e-01 6.857497012802276082e-01 3.884668000816048159e-03 7.030000000000000000e+02
6.250000000000000000e-01 7.065517839506172404e-01 4.372356646216902891e-03 6.480000000000000000e+02
6.350000000000000089e-01 7.271340266666667107e-01 4.132273168328106337e-03 6.750000000000000000e+02
6.450000000000000178e-01 7.515104154818325055e-01 4.714456147714887746e-03 6.330000000000000000e+02
6.550000000000000266e-01 7.701110226928895575e-01 4.574609837921976910e-03 6.610000000000000000e+02
6.650000000000000355e-01 7.839392866666666793e-01 4.852960588465162796e-03 6.000000000000000000e+02
6.750000000000000444e-01 8.106629138211381980e-01 4.811825772634658119e-03 6.150000000000000000e+02
6.850000000000000533e-01 8.266109323843415790e-01 4.971762018735513371e-03 5.620000000000000000e+02
6.950000000000000622e-01 8.392420855614972641e-01 5.175656546281926645e-03 5.610000000000000000e+02
7.050000000000000711e-01 8.668483907407408262e-01 5.094645189006878801e-03 5.400000000000000000e+02
7.149999999999999689e-01 8.884014099821746502e-01 5.428263458556117568e-03 5.610000000000000000e+02
7.249999999999999778e-01 9.173974700193423537e-01 5.785535023934714090e-03 5.170000000000000000e+02
7.349999999999999867e-01 9.356036712962962909e-01 6.553374331437988864e-03 4.320000000000000000e+02
7.449999999999999956e-01 9.736616787148594243e-01 6.360474001725976642e-03 4.980000000000000000e+02
7.550000000000000044e-01 9.964881753246752627e-01 6.389474368025098265e-03 4.620000000000000000e+02
7.650000000000000133e-01 1.025049009569378056e+00 7.047394805278142139e-03 4.180000000000000000e+02
7.750000000000000222e-01 1.049984662131519197e+00 7.044131014842820900e-03 4.410000000000000000e+02
7.850000000000000311e-01 1.077704262467191532e+00 7.613157415135997363e-03 3.810000000000000000e+02
7.950000000000000400e-01 1.083285468208092572e+00 8.313713825159175716e-03 3.460000000000000000e+02
8.050000000000000488e-01 1.131079342261904763e+00 8.642492671513499203e-03 3.360000000000000000e+02
8.150000000000000577e-01 1.165988297935103279e+00 8.793899997115333864e-03 3.390000000000000000e+02
8.250000000000000666e-01 1.190573219780219683e+00 1.049221249484032399e-02 2.730000000000000000e+02
8.349999999999999645e-01 1.206718511194029952e+00 1.040153364735039825e-02 2.680000000000000000e+02
8.449999999999999734e-01 1.228987216666666660e+00 1.082583940008351002e-02 2.400000000000000000e+02
8.549999999999999822e-01 1.228806555555555624e+00 1.094248877890937298e-02 2.160000000000000000e+02
8.649999999999999911e-01 1.274014005649717562e+00 1.451245315504786498e-02 1.770000000000000000e+02
8.750000000000000000e-01 1.248616870503597154e+00 1.623114293818995330e-02 1.390000000000000000e+02
8.850000000000000089e-01 1.262535080000000143e+00 1.312778590724440232e-02 1.500000000000000000e+02
8.950000000000000178e-01 1.258765508771929831e+00 1.568811849483460821e-02 1.140000000000000000e+02
9.050000000000000266e-01 1.276942472527472727e+00 2.118781852294509757e-02 9.100000000000000000e+01
9.150000000000000355e-01 1.236066555555555668e+00 1.931668767967732042e-02 8.100000000000000000e+01
