# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 8.100000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 2.158305999999999558e-01 8.534143917427218506e-02 5.000000000000000000e+00
3.500000000000000333e-02 2.040740000000000054e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 9.004166666666666430e-01 1.252720561139944733e-01 9.000000000000000000e+00
5.500000000000000028e-02 1.861324833333333428e+00 8.510719794099053104e-01 6.000000000000000000e+00
6.500000000000000222e-02 4.296112933333333217e+00 6.945324868703267596e-01 1.500000000000000000e+01
7.500000000000001110e-02 8.025580769230769462e+00 2.003769270977747929e+00 1.300000000000000000e+01
8.499999999999999223e-02 1.517754916666666887e+01 4.532055547865114775e+00 1.800000000000000000e+01
9.500000000000000111e-02 1.814904555555555632e+01 2.870769813143682292e+00 1.800000000000000000e+01
1.050000000000000100e-01 1.996916178571428446e+01 4.769260032375160385e+00 2.800000000000000000e+01
1.149999999999999911e-01 1.644994857142857470e+01 2.975262659923952668e+00 2.100000000000000000e+01
1.250000000000000000e-01 8.967605000000000715e+00 1.159593921276024897e+00 4.200000000000000000e+01
1.350000000000000089e-01 9.458623878787879136e+00 1.438718370714705541e+00 3.300000000000000000e+01
1.450000000000000178e-01 6.618202408163264217e+00 9.536001046224985567e-01 4.900000000000000000e+01
1.549999999999999989e-01 5.943377187500000325e+00 6.648589262047002180e-01 4.800000000000000000e+01
1.650000000000000078e-01 3.237517037037036971e+00 3.621503638790912194e-01 5.400000000000000000e+01
1.749999999999999889e-01 3.328134105263157672e+00 2.996103194852731688e-01 5.700000000000000000e+01
1.849999999999999978e-01 2.257424710526316325e+00 1.662263571071263268e-01 7.600000000000000000e+01
1.950000000000000067e-01 1.896376255555555446e+00 1.421663418622794717e-01 9.000000000000000000e+01
2.050000000000000155e-01 1.553495920634920369e+00 1.058748309360442036e-01 6.300000000000000000e+01
2.149999999999999967e-01 1.389529623853211104e+00 1.076550404383629228e-01 1.090000000000000000e+02
2.250000000000000056e-01 1.123264846153845919e+00 9.299958883473764815e-02 7.800000000000000000e+01
2.349999999999999867e-01 1.025349285714285852e+00 5.098802875439143595e-02 1.260000000000000000e+02
2.449999999999999956e-01 7.975634117647060206e-01 3.623942060692361689e-02 1.020000000000000000e+02
2.550000000000000044e-01 7.300933724137931291e-01 2.817743821986799097e-02 1.450000000000000000e+02
2.650000000000000133e-01 6.808339365079365546e-01 2.719875967492483074e-02 1.260000000000000000e+02
2.750000000000000222e-01 5.769793875968992625e-01 2.118292586384178458e-02 1.290000000000000000e+02
2.850000000000000311e-01 5.226608300653594608e-01 1.523886525309809357e-02 1.530000000000000000e+02
2.949999999999999845e-01 4.748068988764044263e-01 1.155168060067174318e-02 1.780000000000000000e+02
3.049999999999999933e-01 4.417720459770114738e-01 9.445232763210246324e-03 1.740000000000000000e+02
3.150000000000000022e-01 4.098250793650793922e-01 7.963301203324833419e-03 1.890000000000000000e+02
3.250000000000000111e-01 3.967791502590672925e-01 7.970471387475423081e-03 1.930000000000000000e+02
3.350000000000000200e-01 3.938170833333333176e-01 7.071045909879585499e-03 2.040000000000000000e+02
3.450000000000000289e-01 3.767812813852813303e-01 6.125004295493501928e-03 2.310000000000000000e+02
3.549999999999999822e-01 3.715577478632478559e-01 5.956107749779397838e-03 2.340000000000000000e+02
3.649999999999999911e-01 3.597310378151259980e-01 5.230010975172327652e-03 2.380000000000000000e+02
3.750000000000000000e-01 3.691228197278911827e-01 5.032713308768745238e-03 2.940000000000000000e+02
3.850000000000000089e-01 3.635730736434108490e-01 5.372430949474753248e-03 2.580000000000000000e+02
3.950000000000000178e-01 3.739258549618320604e-01 5.287751069350812676e-03 2.620000000000000000e+02
4.050000000000000266e-01 3.688360401234568320e-01 4.040504258980955055e-03 3.240000000000000000e+02
4.150000000000000355e-01 3.814423179012345622e-01 4.382400768514272023e-03 3.240000000000000000e+02
4.249999999999999889e-01 3.841055493827160161e-01 4.408814205673797053e-03 3.240000000000000000e+02
4.349999999999999978e-01 3.912050340909090651e-01 4.084447590676392077e-03 3.520000000000000000e+02
4.450000000000000067e-01 4.036281395348837453e-01 3.993653528258551272e-03 3.870000000000000000e+02
4.550000000000000155e-01 4.127970353982300944e-01 4.346498149619638582e-03 3.390000000000000000e+02
4.650000000000000244e-01 4.282469595959594866e-01 4.218557933544801741e-03 3.960000000000000000e+02
4.749999999999999778e-01 4.399035206422018396e-01 4.054484465460981950e-03 4.360000000000000000e+02
4.849999999999999867e-01 4.531588028169014071e-01 3.969489726331760018e-03 4.260000000000000000e+02
4.949999999999999956e-01 4.704500793650793211e-01 4.304973397883469360e-03 4.410000000000000000e+02
5.050000000000000044e-01 4.868569330254041705e-01 4.373262092818543806e-03 4.330000000000000000e+02
5.150000000000000133e-01 4.981010898203593329e-01 4.320598806830444616e-03 5.010000000000000000e+02
5.250000000000000222e-01 5.121528333333332794e-01 4.519097144443153316e-03 4.860000000000000000e+02
5.350000000000000311e-01 5.336590704761905446e-01 4.759058798593591467e-03 5.250000000000000000e+02
5.450000000000000400e-01 5.617028843416370654e-01 4.627389362759548944e-03 5.620000000000000000e+02
5.550000000000000488e-01 5.672449531531532640e-01 4.593574433525073053e-03 5.550000000000000000e+02
5.650000000000000577e-01 5.864094789473683900e-01 4.516671726712205050e-03 5.700000000000000000e+02
5.749999999999999556e-01 6.124996802030456822e-01 4.612841337014740237e-03 5.910000000000000000e+02
5.849999999999999645e-01 6.301479061433447049e-01 4.938133846125393640e-03 5.860000000000000000e+02
5.949999999999999734e-01 6.693383590909089964e-01 4.727607702101814177e-03 6.600000000000000000e+02
6.049999999999999822e-01 6.825076407914764109e-01 4.842966520123487446e-03 6.570000000000000000e+02
6.149999999999999911e-01 7.090177695590327289e-01 4.770524170951890609e-03 7.030000000000000000e+02
6.250000000000000000e-01 7.470321512345678983e-01 5.715897939475586033e-03 6.480000000000000000e+02
6.350000000000000089e-01 7.486674266666667465e-01 5.242553249897728002e-03 6.750000000000000000e+02
6.450000000000000178e-01 7.821374202211690552e-01 5.790887270802454884e-03 6.330000000000000000e+02
6.550000000000000266e-01 8.018261800302570741e-01 5.738999915294747817e-03 6.610000000000000000e+02
6.650000000000000355e-01 8.387522916666666495e-01 6.057603458988033290e-03 6.000000000000000000e+02
6.750000000000000444e-01 8.616036975609755455e-01 6.379328225168992041e-03 6.150000000000000000e+02
6.850000000000000533e-01 8.836681138790035694e-01 6.867613575831269662e-03 5.620000000000000000e+02
6.950000000000000622e-01 8.992299233511584777e-01 7.132618707831504638e-03 5.610000000000000000e+02
7.050000000000000711e-01 9.249873981481481211e-01 7.258876179148826026e-03 5.400000000000000000e+02
7.149999999999999689e-01 9.488932602495543378e-01 6.920044503917912801e-03 5.610000000000000000e+02
7.249999999999999778e-01 9.773736150870406814e-01 7.755239738566755206e-03 5.170000000000000000e+02
7.349999999999999867e-01 9.838554282407407925e-01 8.607446648955789648e-03 4.320000000000000000e+02
7.449999999999999956e-01 1.011289588353413649e+00 8.012258307058530912e-03 4.980000000000000000e+02
7.550000000000000044e-01 1.025710878787878810e+00 9.041393701738830238e-03 4.620000000000000000e+02
7.650000000000000133e-01 1.061728717703349423e+00 9.755664643241271708e-03 4.180000000000000000e+02
7.750000000000000222e-01 1.074783435374149665e+00 9.417082605211370833e-03 4.410000000000000000e+02
7.850000000000000311e-01 1.071168955380577437e+00 9.731117368094779549e-03 3.810000000000000000e+02
7.950000000000000400e-01 1.073693618497109981e+00 1.063983305306518551e-02 3.460000000000000000e+02
8.050000000000000488e-01 1.123221208333333276e+00 1.083695838092360933e-02 3.360000000000000000e+02
8.150000000000000577e-01 1.134822710914454191e+00 1.127262905762513485e-02 3.390000000000000000e+02
8.250000000000000666e-01 1.121242619047619016e+00 1.213113498306209528e-02 2.730000000000000000e+02
8.349999999999999645e-01 1.155508626865671573e+00 1.310765254658081969e-02 2.680000000000000000e+02
8.449999999999999734e-01 1.176551912499999908e+00 1.380182036650254296e-02 2.400000000000000000e+02
8.549999999999999822e-01 1.150507120370370284e+00 1.487532207604970284e-02 2.160000000000000000e+02
8.649999999999999911e-01 1.174996096045197724e+00 1.690155288007218898e-02 1.770000000000000000e+02
8.750000000000000000e-01 1.193020064748201436e+00 1.896815232280281427e-02 1.390000000000000000e+02
8.850000000000000089e-01 1.206971413333333132e+00 1.832105141289472328e-02 1.500000000000000000e+02
8.950000000000000178e-01 1.195330219298245567e+00 2.120887735744995603e-02 1.140000000000000000e+02
9.050000000000000266e-01 1.210785153846154039e+00 2.344269756054630921e-02 9.100000000000000000e+01
9.150000000000000355e-01 1.199586086419752951e+00 2.849231143923514065e-02 8.100000000000000000e+01
9.250000000000000444e-01 1.194510259259259133e+00 2.235752757919714714e-02 8.100000000000000000e+01
9.350000000000000533e-01 1.170848196969696886e+00 2.855437467137559096e-02 6.600000000000000000e+01
9.450000000000000622e-01 1.126316218181818263e+00 3.075376886029174139e-02 5.500000000000000000e+01
9.550000000000000711e-01 1.195656800000000297e+00 3.300636037260183675e-02 4.500000000000000000e+01
9.649999999999999689e-01 1.165695066666666779e+00 3.823223341574709389e-02 3.000000000000000000e+01
9.749999999999999778e-01 1.228515000000000024e+00 3.744714190857844488e-02 2.200000000000000000e+01
9.849999999999999867e-01 1.183003999999999944e+00 3.592037149697858978e-02 2.100000000000000000e+01
9.949999999999999956e-01 1.258405095238095184e+00 5.469727799594979734e-02 2.100000000000000000e+01
1.004999999999999893e+00 1.209878733333333400e+00 4.567470677659851014e-02 1.500000000000000000e+01
1.015000000000000124e+00 1.134656600000000015e+00 4.249505316365920216e-02 1.000000000000000000e+01
1.024999999999999911e+00 1.116649999999999920e+00 2.386172094939228647e-02 6.000000000000000000e+00
1.044999999999999929e+00 1.220237000000000016e+00 1.453569788910506200e-01 3.000000000000000000e+00
1.055000000000000160e+00 1.054550000000000098e+00 0.000000000000000000e+00 1.000000000000000000e+00
