# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 6.075000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 7.703219999999999512e-02 1.641259376710458087e-02 5.000000000000000000e+00
3.500000000000000333e-02 2.435750000000000137e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 4.039333333333333664e-01 6.825243984120844820e-02 9.000000000000000000e+00
5.500000000000000028e-02 1.137914000000000092e+00 3.259753296126360333e-01 6.000000000000000000e+00
6.500000000000000222e-02 2.594284000000000034e+00 5.392091684111887107e-01 1.500000000000000000e+01
7.500000000000001110e-02 3.613408307692307808e+00 1.000821546395269213e+00 1.300000000000000000e+01
8.499999999999999223e-02 4.542976777777777642e+00 8.029381361691375618e-01 1.800000000000000000e+01
9.500000000000000111e-02 3.745672499999999960e+00 6.704451617033660993e-01 1.800000000000000000e+01
1.050000000000000100e-01 3.302241464285714745e+00 5.022522721502498122e-01 2.800000000000000000e+01
1.149999999999999911e-01 4.298893523809523387e+00 7.542054843441750034e-01 2.100000000000000000e+01
1.250000000000000000e-01 3.199232857142857434e+00 4.725681695250399383e-01 4.200000000000000000e+01
1.350000000000000089e-01 1.709509757575757405e+00 1.617840542079656274e-01 3.300000000000000000e+01
1.450000000000000178e-01 1.504477020408163224e+00 1.681556837122373527e-01 4.900000000000000000e+01
1.549999999999999989e-01 1.836759437500000258e+00 1.733548265863657234e-01 4.800000000000000000e+01
1.650000000000000078e-01 1.290884462962962775e+00 1.140252783526263941e-01 5.400000000000000000e+01
1.749999999999999889e-01 1.392960035087719151e+00 1.330472589417469320e-01 5.700000000000000000e+01
1.849999999999999978e-01 1.321531171052631848e+00 9.565088797710979973e-02 7.600000000000000000e+01
1.950000000000000067e-01 1.270652122222222236e+00 8.614813733398890561e-02 9.000000000000000000e+01
2.050000000000000155e-01 1.088093952380952523e+00 7.387433292030866350e-02 6.300000000000000000e+01
2.149999999999999967e-01 1.052187596330275143e+00 7.316749325942040194e-02 1.090000000000000000e+02
2.250000000000000056e-01 9.295342051282053930e-01 7.373717879432716005e-02 7.800000000000000000e+01
2.349999999999999867e-01 8.707050793650794596e-01 4.285819107510159542e-02 1.260000000000000000e+02
2.449999999999999956e-01 7.427918431372547703e-01 3.778454907892894038e-02 1.020000000000000000e+02
2.550000000000000044e-01 7.540873448275863256e-01 3.518126085592555852e-02 1.450000000000000000e+02
2.650000000000000133e-01 7.070963412698413331e-01 3.182720601404105676e-02 1.260000000000000000e+02
2.750000000000000222e-01 6.750106124031007848e-01 3.089878507144559749e-02 1.290000000000000000e+02
2.850000000000000311e-01 6.762686732026144121e-01 2.232958220596465912e-02 1.530000000000000000e+02
2.949999999999999845e-01 6.488866404494382234e-01 1.925492275652408367e-02 1.780000000000000000e+02
3.049999999999999933e-01 6.784825977011493814e-01 1.936302405046209235e-02 1.740000000000000000e+02
3.150000000000000022e-01 6.299584391534390759e-01 1.614755569087629114e-02 1.890000000000000000e+02
3.250000000000000111e-01 6.248037202072539431e-01 1.557158257996813649e-02 1.930000000000000000e+02
3.350000000000000200e-01 6.162157843137253677e-01 1.761059527307164488e-02 2.040000000000000000e+02
3.450000000000000289e-01 6.380486536796536878e-01 1.501767311303672629e-02 2.310000000000000000e+02
3.549999999999999822e-01 6.234116153846155362e-01 1.405957160561637116e-02 2.340000000000000000e+02
3.649999999999999911e-01 6.376329621848738638e-01 1.405591929150325041e-02 2.380000000000000000e+02
3.750000000000000000e-01 6.317879659863946396e-01 1.197450910369978958e-02 2.940000000000000000e+02
3.850000000000000089e-01 6.155548294573643942e-01 1.070094714874762071e-02 2.580000000000000000e+02
3.950000000000000178e-01 6.243735190839695415e-01 1.148042223416205487e-02 2.620000000000000000e+02
4.050000000000000266e-01 6.002012253086420612e-01 8.048138447342534363e-03 3.240000000000000000e+02
4.150000000000000355e-01 6.211940925925926171e-01 9.361150602404515533e-03 3.240000000000000000e+02
4.249999999999999889e-01 6.038754444444444092e-01 8.643415387905532127e-03 3.240000000000000000e+02
4.349999999999999978e-01 5.960255767045453679e-01 8.363759954211845080e-03 3.520000000000000000e+02
4.450000000000000067e-01 6.087058708010335550e-01 7.090696367597761757e-03 3.870000000000000000e+02
4.550000000000000155e-01 6.052241415929203727e-01 7.959948165657966188e-03 3.390000000000000000e+02
4.650000000000000244e-01 6.244470909090908961e-01 7.059007649614751703e-03 3.960000000000000000e+02
4.749999999999999778e-01 6.157166995412844956e-01 6.568712715755356882e-03 4.360000000000000000e+02
4.849999999999999867e-01 6.461818967136150338e-01 7.283336198301151171e-03 4.260000000000000000e+02
4.949999999999999956e-01 6.486522857142856813e-01 6.741176779006107650e-03 4.410000000000000000e+02
5.050000000000000044e-01 6.662423025404157206e-01 7.176720100617223902e-03 4.330000000000000000e+02
5.150000000000000133e-01 6.965746447105788386e-01 6.486336458365753004e-03 5.010000000000000000e+02
5.250000000000000222e-01 7.136354444444444889e-01 6.976389187224975481e-03 4.860000000000000000e+02
5.350000000000000311e-01 7.449736514285714151e-01 6.730602229354364953e-03 5.250000000000000000e+02
5.450000000000000400e-01 7.792306939501778551e-01 6.553022344170079949e-03 5.620000000000000000e+02
5.550000000000000488e-01 8.032220198198198879e-01 6.563231842026635149e-03 5.550000000000000000e+02
5.650000000000000577e-01 8.543572298245613039e-01 7.531376289237250686e-03 5.700000000000000000e+02
