# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 4.941000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 1.284138200000000118e-01 5.080885683807892517e-02 5.000000000000000000e+00
3.500000000000000333e-02 1.780660000000000021e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 5.989689666666665468e-01 2.501970366906484111e-01 9.000000000000000000e+00
5.500000000000000028e-02 9.483311666666667250e-01 4.096349608487551142e-01 6.000000000000000000e+00
6.500000000000000222e-02 8.318080666666667344e-01 1.354062896916593817e-01 1.500000000000000000e+01
7.500000000000001110e-02 1.398724384615384730e+00 3.960740993458449766e-01 1.300000000000000000e+01
8.499999999999999223e-02 2.014452555555555691e+00 4.244113184552185114e-01 1.800000000000000000e+01
9.500000000000000111e-02 1.990563777777777821e+00 3.433849286957080804e-01 1.800000000000000000e+01
1.050000000000000100e-01 4.174421642857143233e+00 5.203294869983831061e-01 2.800000000000000000e+01
1.149999999999999911e-01 4.906183952380952284e+00 7.167973299397897291e-01 2.100000000000000000e+01
1.250000000000000000e-01 3.943093095238094925e+00 4.660233997932623495e-01 4.200000000000000000e+01
1.350000000000000089e-01 4.782491909090908599e+00 7.034141511005911340e-01 3.300000000000000000e+01
1.450000000000000178e-01 3.318564020408163007e+00 3.679389910696841959e-01 4.900000000000000000e+01
1.549999999999999989e-01 2.466471270833333396e+00 2.145058036138089985e-01 4.800000000000000000e+01
1.650000000000000078e-01 2.606317240740740449e+00 2.933506654213595133e-01 5.400000000000000000e+01
1.749999999999999889e-01 1.570205421052631944e+00 1.347694127702845357e-01 5.700000000000000000e+01
1.849999999999999978e-01 1.356700513157894861e+00 9.902325549327890830e-02 7.600000000000000000e+01
1.950000000000000067e-01 1.193137211111111151e+00 7.982971214443150554e-02 9.000000000000000000e+01
2.050000000000000155e-01 9.824295396825397653e-01 6.810958415967163782e-02 6.300000000000000000e+01
2.149999999999999967e-01 9.829288348623853588e-01 5.460939879863387081e-02 1.090000000000000000e+02
2.250000000000000056e-01 8.986655897435894547e-01 5.664601057191433198e-02 7.800000000000000000e+01
2.349999999999999867e-01 9.171106428571430547e-01 4.697390522620311509e-02 1.260000000000000000e+02
2.449999999999999956e-01 7.687135882352940097e-01 3.779742456911477921e-02 1.020000000000000000e+02
2.550000000000000044e-01 7.623407103448275324e-01 2.804057867900277071e-02 1.450000000000000000e+02
2.650000000000000133e-01 6.891049365079365829e-01 2.420816595554102155e-02 1.260000000000000000e+02
2.750000000000000222e-01 7.298170387596899511e-01 3.200751699332221589e-02 1.290000000000000000e+02
2.850000000000000311e-01 6.519404575163398885e-01 2.036244865172575844e-02 1.530000000000000000e+02
2.949999999999999845e-01 6.429297191011235091e-01 1.710582603570497823e-02 1.780000000000000000e+02
3.049999999999999933e-01 6.180847643678161196e-01 1.776024706626211716e-02 1.740000000000000000e+02
3.150000000000000022e-01 6.456633121693121646e-01 1.623797043763774636e-02 1.890000000000000000e+02
3.250000000000000111e-01 6.368242279792745153e-01 1.439505392706817190e-02 1.930000000000000000e+02
3.350000000000000200e-01 6.105047352941176397e-01 1.554669105289726953e-02 2.040000000000000000e+02
3.450000000000000289e-01 6.200210735930736794e-01 1.110684002572656474e-02 2.310000000000000000e+02
3.549999999999999822e-01 6.043896794871794764e-01 1.236612276987478394e-02 2.340000000000000000e+02
3.649999999999999911e-01 6.027593361344538714e-01 1.107558866482829217e-02 2.380000000000000000e+02
3.750000000000000000e-01 6.156442823129251174e-01 1.004368040431075949e-02 2.940000000000000000e+02
3.850000000000000089e-01 6.316243062015504117e-01 1.070611416310856580e-02 2.580000000000000000e+02
3.950000000000000178e-01 6.299263396946565008e-01 9.981675130320204897e-03 2.620000000000000000e+02
4.050000000000000266e-01 6.153325987654321150e-01 8.663833909500325003e-03 3.240000000000000000e+02
4.150000000000000355e-01 6.355010648148149421e-01 8.922811095466992928e-03 3.240000000000000000e+02
4.249999999999999889e-01 6.235493703703702817e-01 8.774939276454583881e-03 3.240000000000000000e+02
4.349999999999999978e-01 6.463259630681817969e-01 8.010522217277321957e-03 3.520000000000000000e+02
4.450000000000000067e-01 6.495754186046510670e-01 7.907458201714427301e-03 3.870000000000000000e+02
4.550000000000000155e-01 6.574993982300885165e-01 8.285675009228204296e-03 3.390000000000000000e+02
4.650000000000000244e-01 6.453170883838383887e-01 7.389311259241978548e-03 3.960000000000000000e+02
4.749999999999999778e-01 6.589434288990825284e-01 7.375586033549009005e-03 4.360000000000000000e+02
4.849999999999999867e-01 6.786110657276995806e-01 7.552430486405454710e-03 4.260000000000000000e+02
4.949999999999999956e-01 6.987142335600906584e-01 7.491842858184786548e-03 4.410000000000000000e+02
5.050000000000000044e-01 6.949779491916857621e-01 7.157937313948491836e-03 4.330000000000000000e+02
5.150000000000000133e-01 7.274153033932135859e-01 7.686759760379918358e-03 5.010000000000000000e+02
5.250000000000000222e-01 7.334059670781892804e-01 7.066516282430759452e-03 4.860000000000000000e+02
5.350000000000000311e-01 7.606165790476190347e-01 7.138910474609240844e-03 5.250000000000000000e+02
5.450000000000000400e-01 7.731130622775800321e-01 6.491467959760462841e-03 5.620000000000000000e+02
5.550000000000000488e-01 8.017537459459460614e-01 7.424239057527226918e-03 5.550000000000000000e+02
5.650000000000000577e-01 8.205425017543859223e-01 6.922143374872138065e-03 5.700000000000000000e+02
5.749999999999999556e-01 8.498678680203045621e-01 6.981201010888354701e-03 5.910000000000000000e+02
5.849999999999999645e-01 8.687203907849829765e-01 7.136776611563855170e-03 5.860000000000000000e+02
5.949999999999999734e-01 8.995900560606060470e-01 6.734469316984216525e-03 6.600000000000000000e+02
6.049999999999999822e-01 9.464265296803653360e-01 7.251415262962869999e-03 6.570000000000000000e+02
