# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 6.075000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 7.775785999999999809e-02 4.092475722749738809e-02 5.000000000000000000e+00
3.500000000000000333e-02 4.353469999999999840e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 6.159577777777777152e-01 1.230815401535793052e-01 9.000000000000000000e+00
5.500000000000000028e-02 1.005355833333333448e+00 3.664951785427667530e-01 6.000000000000000000e+00
6.500000000000000222e-02 1.335812799999999800e+00 2.950135120128954958e-01 1.500000000000000000e+01
7.500000000000001110e-02 1.927676000000000389e+00 4.050199772357389594e-01 1.300000000000000000e+01
8.499999999999999223e-02 2.135974777777777334e+00 3.810953937722871832e-01 1.800000000000000000e+01
9.500000000000000111e-02 3.991424777777778043e+00 9.922148940058909128e-01 1.800000000000000000e+01
1.050000000000000100e-01 1.972823392857142810e+00 2.732284871358799938e-01 2.800000000000000000e+01
1.149999999999999911e-01 2.081062761904761693e+00 3.941051403285852350e-01 2.100000000000000000e+01
1.250000000000000000e-01 2.106046666666666400e+00 2.830702545427727368e-01 4.200000000000000000e+01
1.350000000000000089e-01 1.874919030303030310e+00 2.538040478084379603e-01 3.300000000000000000e+01
1.450000000000000178e-01 1.450027428571428523e+00 1.331842248542523810e-01 4.900000000000000000e+01
1.549999999999999989e-01 1.473552979166666610e+00 1.550305794661704095e-01 4.800000000000000000e+01
1.650000000000000078e-01 1.334148500000000404e+00 1.176898713426301202e-01 5.400000000000000000e+01
1.749999999999999889e-01 1.324640999999999957e+00 1.339616622390885914e-01 5.700000000000000000e+01
1.849999999999999978e-01 1.164452842105263342e+00 9.266487109145789269e-02 7.600000000000000000e+01
1.950000000000000067e-01 1.087299655555555411e+00 6.651443834229940621e-02 9.000000000000000000e+01
2.050000000000000155e-01 1.053043333333333553e+00 8.033731651815326225e-02 6.300000000000000000e+01
2.149999999999999967e-01 9.449044220183485665e-01 5.627043174899552802e-02 1.090000000000000000e+02
2.250000000000000056e-01 8.643179358974358850e-01 5.596223023333764951e-02 7.800000000000000000e+01
2.349999999999999867e-01 8.494657857142857704e-01 4.294379237689562034e-02 1.260000000000000000e+02
2.449999999999999956e-01 7.915020294117646182e-01 4.183821227689341060e-02 1.020000000000000000e+02
2.550000000000000044e-01 8.165288206896552659e-01 3.756367433788664056e-02 1.450000000000000000e+02
2.650000000000000133e-01 7.535330793650792947e-01 3.175536125443537139e-02 1.260000000000000000e+02
2.750000000000000222e-01 7.353149922480619605e-01 3.514023252764326977e-02 1.290000000000000000e+02
2.850000000000000311e-01 7.957415751633986067e-01 2.653922442852148234e-02 1.530000000000000000e+02
2.949999999999999845e-01 7.200680730337079005e-01 2.483943592053401705e-02 1.780000000000000000e+02
3.049999999999999933e-01 7.029145402298851986e-01 1.998420627213386841e-02 1.740000000000000000e+02
3.150000000000000022e-01 6.645185820105820040e-01 1.792599346265831214e-02 1.890000000000000000e+02
3.250000000000000111e-01 6.587011658031087791e-01 1.601913908770554937e-02 1.930000000000000000e+02
3.350000000000000200e-01 6.625074852941176262e-01 1.600584995210174027e-02 2.040000000000000000e+02
3.450000000000000289e-01 7.002108095238095409e-01 1.558312875618497739e-02 2.310000000000000000e+02
3.549999999999999822e-01 6.584704829059828679e-01 1.467672071166123762e-02 2.340000000000000000e+02
3.649999999999999911e-01 6.360743697478993264e-01 1.224804763022172178e-02 2.380000000000000000e+02
3.750000000000000000e-01 6.528216972789114836e-01 1.088387898828800660e-02 2.940000000000000000e+02
3.850000000000000089e-01 6.724467325581395816e-01 1.202372840137965089e-02 2.580000000000000000e+02
3.950000000000000178e-01 6.341130572519082520e-01 9.880721677544125267e-03 2.620000000000000000e+02
4.050000000000000266e-01 6.324759135802469068e-01 9.421760230460424559e-03 3.240000000000000000e+02
4.150000000000000355e-01 6.370376790123456479e-01 8.711750641874070264e-03 3.240000000000000000e+02
4.249999999999999889e-01 6.349922839506173533e-01 9.140678579780804267e-03 3.240000000000000000e+02
4.349999999999999978e-01 6.418007670454545233e-01 8.613054257672708020e-03 3.520000000000000000e+02
4.450000000000000067e-01 6.394095503875968367e-01 8.131231683279987327e-03 3.870000000000000000e+02
4.550000000000000155e-01 6.349692861356932561e-01 8.969171458739905178e-03 3.390000000000000000e+02
4.650000000000000244e-01 6.443726691919192673e-01 7.704177409895773994e-03 3.960000000000000000e+02
4.749999999999999778e-01 6.573335252293577291e-01 7.072941554048707211e-03 4.360000000000000000e+02
4.849999999999999867e-01 6.713822910798122878e-01 7.319707105563682745e-03 4.260000000000000000e+02
4.949999999999999956e-01 7.065956893424035767e-01 7.970368993129754026e-03 4.410000000000000000e+02
5.050000000000000044e-01 7.169760323325635731e-01 7.119842821906520632e-03 4.330000000000000000e+02
5.150000000000000133e-01 7.435644491017964208e-01 7.297981828915815587e-03 5.010000000000000000e+02
5.250000000000000222e-01 7.823303497942387663e-01 8.017214118753529517e-03 4.860000000000000000e+02
5.350000000000000311e-01 8.111449390476190846e-01 7.431043909591810749e-03 5.250000000000000000e+02
5.450000000000000400e-01 8.426389928825622766e-01 7.310272545737734121e-03 5.620000000000000000e+02
5.550000000000000488e-01 8.727121369369370552e-01 7.417593436522765954e-03 5.550000000000000000e+02
5.650000000000000577e-01 9.137589456140350341e-01 7.545242196295791001e-03 5.700000000000000000e+02
5.749999999999999556e-01 9.571738680203045746e-01 7.997637376884251387e-03 5.910000000000000000e+02
5.849999999999999645e-01 9.839374317406144321e-01 7.761380302227095795e-03 5.860000000000000000e+02
5.949999999999999734e-01 1.017309293939394177e+00 7.893734756208404396e-03 6.600000000000000000e+02
6.049999999999999822e-01 1.058545914764078999e+00 7.838410233799318963e-03 6.570000000000000000e+02
6.149999999999999911e-01 1.089197827880512115e+00 7.959836376163874003e-03 7.030000000000000000e+02
6.250000000000000000e-01 1.136330351851851717e+00 9.219198503326310815e-03 6.480000000000000000e+02
6.350000000000000089e-01 1.159605694814815013e+00 8.762332274324515641e-03 6.750000000000000000e+02
6.450000000000000178e-01 1.184720308056872007e+00 9.267320179800534602e-03 6.330000000000000000e+02
6.550000000000000266e-01 1.209500425113464450e+00 8.805288326462858139e-03 6.610000000000000000e+02
6.650000000000000355e-01 1.222291616666666636e+00 9.576644663991730130e-03 6.000000000000000000e+02
6.750000000000000444e-01 1.259393652032520405e+00 9.970963438211796065e-03 6.150000000000000000e+02
6.850000000000000533e-01 1.240562362989323875e+00 9.633951599985920294e-03 5.620000000000000000e+02
6.950000000000000622e-01 1.257057989304812828e+00 9.863454154442676328e-03 5.610000000000000000e+02
7.050000000000000711e-01 1.251555412962962910e+00 9.605879865687377145e-03 5.400000000000000000e+02
7.149999999999999689e-01 1.238706823529411860e+00 1.022037225564370252e-02 5.610000000000000000e+02
7.249999999999999778e-01 1.238718694390715580e+00 1.060742367419899648e-02 5.170000000000000000e+02
7.349999999999999867e-01 1.228652965277777565e+00 1.082317198015288716e-02 4.320000000000000000e+02
7.449999999999999956e-01 1.222630281124498008e+00 9.821577926907382183e-03 4.980000000000000000e+02
7.550000000000000044e-01 1.214703528138527888e+00 1.030896321493756512e-02 4.620000000000000000e+02
7.650000000000000133e-01 1.160957306220095742e+00 1.024643162990185492e-02 4.180000000000000000e+02
7.750000000000000222e-01 1.154647589569161026e+00 9.862522262706875653e-03 4.410000000000000000e+02
7.850000000000000311e-01 1.151856060367453916e+00 1.101405823512185966e-02 3.810000000000000000e+02
7.950000000000000400e-01 1.124719627167630076e+00 1.164470805831912918e-02 3.460000000000000000e+02
8.050000000000000488e-01 1.108844672619047733e+00 1.048463470909989127e-02 3.360000000000000000e+02
8.150000000000000577e-01 1.084490840707964754e+00 1.049538065219577168e-02 3.390000000000000000e+02
8.250000000000000666e-01 1.059357758241758152e+00 1.228892348861678613e-02 2.730000000000000000e+02
8.349999999999999645e-01 1.026881347014925394e+00 1.141035048011589635e-02 2.680000000000000000e+02
8.449999999999999734e-01 1.039631220833333369e+00 1.212238206275795607e-02 2.400000000000000000e+02
8.549999999999999822e-01 1.020033726851851785e+00 1.241955305131990650e-02 2.160000000000000000e+02
8.649999999999999911e-01 1.005783802259887061e+00 1.389916387127050970e-02 1.770000000000000000e+02
8.750000000000000000e-01 9.955860215827339044e-01 1.641048416324631526e-02 1.390000000000000000e+02
8.850000000000000089e-01 1.016208946666666613e+00 1.542279397994735478e-02 1.500000000000000000e+02
8.950000000000000178e-01 9.579469649122809294e-01 1.572405684140600057e-02 1.140000000000000000e+02
9.050000000000000266e-01 9.725409340659341151e-01 1.742154738196010494e-02 9.100000000000000000e+01
9.150000000000000355e-01 9.296753703703705130e-01 1.864629719053436177e-02 8.100000000000000000e+01
9.250000000000000444e-01 9.407901851851853126e-01 1.791975341662626134e-02 8.100000000000000000e+01
9.350000000000000533e-01 9.164771666666665650e-01 2.150070077966271739e-02 6.600000000000000000e+01
9.450000000000000622e-01 9.268232363636362825e-01 2.040335370236175810e-02 5.500000000000000000e+01
9.550000000000000711e-01 9.066964666666664785e-01 2.856554255610854742e-02 4.500000000000000000e+01
9.649999999999999689e-01 8.953595666666668285e-01 3.420640266045798378e-02 3.000000000000000000e+01
9.749999999999999778e-01 8.524528181818183947e-01 4.062779643136649188e-02 2.200000000000000000e+01
9.849999999999999867e-01 9.019600952380952830e-01 3.172573892433058762e-02 2.100000000000000000e+01
9.949999999999999956e-01 9.072736190476191620e-01 3.055347377183284530e-02 2.100000000000000000e+01
1.004999999999999893e+00 8.497045333333335115e-01 4.289897054196795123e-02 1.500000000000000000e+01
1.015000000000000124e+00 9.147154000000000673e-01 3.778481304269098312e-02 1.000000000000000000e+01
1.024999999999999911e+00 8.498866666666665681e-01 6.819367584933697102e-02 6.000000000000000000e+00
1.044999999999999929e+00 1.035565999999999987e+00 5.905699560029561285e-02 3.000000000000000000e+00
1.055000000000000160e+00 9.159669999999999757e-01 0.000000000000000000e+00 1.000000000000000000e+00
