# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 6.075000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 1.169405999999999918e-01 1.654300791388918154e-02 5.000000000000000000e+00
3.500000000000000333e-02 1.014869999999999939e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 9.766161111111111293e-01 5.178278529439758193e-01 9.000000000000000000e+00
5.500000000000000028e-02 3.714266666666666605e+00 9.364399594943489946e-01 6.000000000000000000e+00
6.500000000000000222e-02 7.063774933333333728e+00 1.949188109713380967e+00 1.500000000000000000e+01
7.500000000000001110e-02 1.494010307692307649e+01 3.549946181918238963e+00 1.300000000000000000e+01
8.499999999999999223e-02 2.144572722222222438e+01 4.582509028491675629e+00 1.800000000000000000e+01
9.500000000000000111e-02 1.779878566666666728e+01 4.025880704687045508e+00 1.800000000000000000e+01
1.050000000000000100e-01 2.005270885714285711e+01 3.620648274767764629e+00 2.800000000000000000e+01
1.149999999999999911e-01 1.801761380952380875e+01 2.944708570236780343e+00 2.100000000000000000e+01
1.250000000000000000e-01 9.926375619047618670e+00 1.771167205462917948e+00 4.200000000000000000e+01
1.350000000000000089e-01 5.344624030303029905e+00 7.818713033872797258e-01 3.300000000000000000e+01
1.450000000000000178e-01 4.524070224489795677e+00 5.793564737856693458e-01 4.900000000000000000e+01
1.549999999999999989e-01 3.544853812499999979e+00 4.671058745415143654e-01 4.800000000000000000e+01
1.650000000000000078e-01 3.236237962962963621e+00 3.752316301749304972e-01 5.400000000000000000e+01
1.749999999999999889e-01 4.144527631578947435e+00 4.007427212476005751e-01 5.700000000000000000e+01
1.849999999999999978e-01 3.504427684210527083e+00 2.982986508029084605e-01 7.600000000000000000e+01
1.950000000000000067e-01 2.542933833333333560e+00 1.969634923290627115e-01 9.000000000000000000e+01
2.050000000000000155e-01 2.599207841269841168e+00 2.718692929231408262e-01 6.300000000000000000e+01
2.149999999999999967e-01 1.867991825688073426e+00 1.567460072242683744e-01 1.090000000000000000e+02
2.250000000000000056e-01 1.558181820512820615e+00 1.283155464012966374e-01 7.800000000000000000e+01
2.349999999999999867e-01 1.226338047619047744e+00 6.357255694064189999e-02 1.260000000000000000e+02
2.449999999999999956e-01 1.081955372549019412e+00 7.912336741118718153e-02 1.020000000000000000e+02
2.550000000000000044e-01 8.896581724137931912e-01 3.994623368680767089e-02 1.450000000000000000e+02
2.650000000000000133e-01 8.133869603174602725e-01 4.870544196848487772e-02 1.260000000000000000e+02
2.750000000000000222e-01 7.997291705426357034e-01 3.574118523346957871e-02 1.290000000000000000e+02
2.850000000000000311e-01 6.884214967320261280e-01 2.602003737841422290e-02 1.530000000000000000e+02
2.949999999999999845e-01 6.267586741573033526e-01 2.216608405115770911e-02 1.780000000000000000e+02
3.049999999999999933e-01 5.407538620689654740e-01 1.616046029505758402e-02 1.740000000000000000e+02
3.150000000000000022e-01 5.296250211640211036e-01 1.705548906460327072e-02 1.890000000000000000e+02
3.250000000000000111e-01 4.800335492227978396e-01 1.475460977860681977e-02 1.930000000000000000e+02
3.350000000000000200e-01 4.644438431372548970e-01 1.242520435885622818e-02 2.040000000000000000e+02
3.450000000000000289e-01 4.592620173160173458e-01 1.124675214407637978e-02 2.310000000000000000e+02
3.549999999999999822e-01 4.384062735042734693e-01 1.019667395268749471e-02 2.340000000000000000e+02
3.649999999999999911e-01 4.200170840336134304e-01 8.785898172850040155e-03 2.380000000000000000e+02
3.750000000000000000e-01 4.193138299319728035e-01 7.646857129653792870e-03 2.940000000000000000e+02
3.850000000000000089e-01 4.118552441860464652e-01 7.071519478181841414e-03 2.580000000000000000e+02
3.950000000000000178e-01 4.146065954198472903e-01 7.505583435230936927e-03 2.620000000000000000e+02
4.050000000000000266e-01 4.196227962962962854e-01 6.089333894750571102e-03 3.240000000000000000e+02
4.150000000000000355e-01 4.307867283950617687e-01 6.104295896856682703e-03 3.240000000000000000e+02
4.249999999999999889e-01 4.386046358024690561e-01 6.016022551719952052e-03 3.240000000000000000e+02
4.349999999999999978e-01 4.486269232954545050e-01 6.408257522973337915e-03 3.520000000000000000e+02
4.450000000000000067e-01 4.549692428940568245e-01 6.239766566183842754e-03 3.870000000000000000e+02
4.550000000000000155e-01 4.622433303834808660e-01 5.653780581805021438e-03 3.390000000000000000e+02
4.650000000000000244e-01 4.796528712121212457e-01 5.849220689534469914e-03 3.960000000000000000e+02
4.749999999999999778e-01 4.774989105504587328e-01 5.322844377608209644e-03 4.360000000000000000e+02
4.849999999999999867e-01 4.931476244131455244e-01 6.143367624264354024e-03 4.260000000000000000e+02
4.949999999999999956e-01 5.049461950113378617e-01 5.503708817341202916e-03 4.410000000000000000e+02
5.050000000000000044e-01 5.118174064665127476e-01 5.512870099854254649e-03 4.330000000000000000e+02
5.150000000000000133e-01 5.191198522954092454e-01 4.818647461945235223e-03 5.010000000000000000e+02
5.250000000000000222e-01 5.230561790123456900e-01 4.853968622793400356e-03 4.860000000000000000e+02
5.350000000000000311e-01 5.449984533333332992e-01 5.278184691030480234e-03 5.250000000000000000e+02
5.450000000000000400e-01 5.571840569395016818e-01 5.213542220725268621e-03 5.620000000000000000e+02
5.550000000000000488e-01 5.622418324324324201e-01 5.026733047903584120e-03 5.550000000000000000e+02
5.650000000000000577e-01 5.638780859649122901e-01 4.978031137700957356e-03 5.700000000000000000e+02
5.749999999999999556e-01 5.734537072758036924e-01 4.856130475883858530e-03 5.910000000000000000e+02
5.849999999999999645e-01 5.957437286689420963e-01 4.983897535083789930e-03 5.860000000000000000e+02
5.949999999999999734e-01 6.016262257575757388e-01 4.819601949776670252e-03 6.600000000000000000e+02
