# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 6.075000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 1.254392399999999796e-01 5.361424192668026029e-02 5.000000000000000000e+00
3.500000000000000333e-02 7.527190000000000270e-02 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 2.941645444444444535e-01 8.874340870641560242e-02 9.000000000000000000e+00
5.500000000000000028e-02 3.048236000000000279e-01 8.332752359510832429e-02 6.000000000000000000e+00
6.500000000000000222e-02 1.299926799999999938e+00 2.166801348832223528e-01 1.500000000000000000e+01
7.500000000000001110e-02 1.791272461538461425e+00 3.971601310424732745e-01 1.300000000000000000e+01
8.499999999999999223e-02 1.712367888888889134e+00 2.679700284333209059e-01 1.800000000000000000e+01
9.500000000000000111e-02 1.575964277777777589e+00 2.413713470564159691e-01 1.800000000000000000e+01
1.050000000000000100e-01 2.339092785714285583e+00 3.697569337661661959e-01 2.800000000000000000e+01
1.149999999999999911e-01 1.434741809523809364e+00 2.695490565142051320e-01 2.100000000000000000e+01
1.250000000000000000e-01 1.699423690476190352e+00 1.932253109121017387e-01 4.200000000000000000e+01
1.350000000000000089e-01 1.702689666666667101e+00 2.028671708910544380e-01 3.300000000000000000e+01
1.450000000000000178e-01 1.599812755102040907e+00 1.726686528712199353e-01 4.900000000000000000e+01
1.549999999999999989e-01 1.464207708333333358e+00 1.187744874599884204e-01 4.800000000000000000e+01
1.650000000000000078e-01 1.437244111111111389e+00 1.217831077697037884e-01 5.400000000000000000e+01
1.749999999999999889e-01 1.152329543859649030e+00 9.777371002367933606e-02 5.700000000000000000e+01
1.849999999999999978e-01 9.290077236842106956e-01 6.701195836257568816e-02 7.600000000000000000e+01
1.950000000000000067e-01 1.028538522222222085e+00 6.230069798540961018e-02 9.000000000000000000e+01
2.050000000000000155e-01 8.928041111111110206e-01 5.923420891972542429e-02 6.300000000000000000e+01
2.149999999999999967e-01 8.839993761467888067e-01 4.826984106908604327e-02 1.090000000000000000e+02
2.250000000000000056e-01 8.727913589743589995e-01 5.701239749363599951e-02 7.800000000000000000e+01
2.349999999999999867e-01 8.124230158730159079e-01 3.856815857441807383e-02 1.260000000000000000e+02
2.449999999999999956e-01 8.339881372549019511e-01 4.713193193993443081e-02 1.020000000000000000e+02
