# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 4.941000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 9.023960000000000314e-02 2.981263061167195583e-02 5.000000000000000000e+00
3.500000000000000333e-02 3.587030000000000080e-02 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 4.460759333333332299e-01 1.687077646942882481e-01 9.000000000000000000e+00
5.500000000000000028e-02 9.960951833333333560e-01 2.203562685719657188e-01 6.000000000000000000e+00
6.500000000000000222e-02 1.330120133333333454e+00 1.652777877392472838e-01 1.500000000000000000e+01
7.500000000000001110e-02 2.218504692307692316e+00 5.194474367730280706e-01 1.300000000000000000e+01
8.499999999999999223e-02 1.654661388888889029e+00 2.562210954385546469e-01 1.800000000000000000e+01
9.500000000000000111e-02 2.330357777777777528e+00 4.471739743187688187e-01 1.800000000000000000e+01
1.050000000000000100e-01 5.329771357142857546e+00 8.492728618271592200e-01 2.800000000000000000e+01
1.149999999999999911e-01 8.159259476190475979e+00 1.638188295368214975e+00 2.100000000000000000e+01
1.250000000000000000e-01 8.117854285714285467e+00 9.465773107032663392e-01 4.200000000000000000e+01
1.350000000000000089e-01 9.051930606060606621e+00 1.200242132821456531e+00 3.300000000000000000e+01
1.450000000000000178e-01 7.422270612244897592e+00 9.703850422260353881e-01 4.900000000000000000e+01
1.549999999999999989e-01 4.510808541666667004e+00 5.466676318301971760e-01 4.800000000000000000e+01
1.650000000000000078e-01 3.176169722222221825e+00 3.844647870425716984e-01 5.400000000000000000e+01
1.749999999999999889e-01 1.976669438596491135e+00 1.641788156878302429e-01 5.700000000000000000e+01
1.849999999999999978e-01 1.307847921052631479e+00 9.405590741215820449e-02 7.600000000000000000e+01
1.950000000000000067e-01 1.369803433333333098e+00 1.033267003678967483e-01 9.000000000000000000e+01
2.050000000000000155e-01 1.144917269841269736e+00 8.832896263674772097e-02 6.300000000000000000e+01
2.149999999999999967e-01 1.188930633027522887e+00 8.161302379492822723e-02 1.090000000000000000e+02
2.250000000000000056e-01 1.162278358974359049e+00 9.459207465471322629e-02 7.800000000000000000e+01
2.349999999999999867e-01 1.155730468253968413e+00 6.443444813421207729e-02 1.260000000000000000e+02
2.449999999999999956e-01 9.371930588235293236e-01 5.205116661672130191e-02 1.020000000000000000e+02
2.550000000000000044e-01 8.322429103448276688e-01 4.179459738685380177e-02 1.450000000000000000e+02
