# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 1.012500000000000000e+04 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 8.091273999999998301e-01 4.301515632629502872e-01 5.000000000000000000e+00
3.500000000000000333e-02 5.354339999999999655e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 7.171341777777777260e+00 1.812575177398848325e+00 9.000000000000000000e+00
5.500000000000000028e-02 9.215079000000001130e+00 3.781751173357434936e+00 6.000000000000000000e+00
6.500000000000000222e-02 9.244177600000000439e+00 2.458626784750516769e+00 1.500000000000000000e+01
7.500000000000001110e-02 5.720701230769231316e+00 1.024721376380679949e+00 1.300000000000000000e+01
8.499999999999999223e-02 9.105186277777777448e+00 1.616620675885570346e+00 1.800000000000000000e+01
9.500000000000000111e-02 6.399523888888889012e+00 9.703437164771185897e-01 1.800000000000000000e+01
1.050000000000000100e-01 6.734085250000000578e+00 1.058689589372099116e+00 2.800000000000000000e+01
1.149999999999999911e-01 4.448942619047619118e+00 1.070806921918847632e+00 2.100000000000000000e+01
1.250000000000000000e-01 3.547607238095237925e+00 3.850104011065255127e-01 4.200000000000000000e+01
1.350000000000000089e-01 4.457606909090909397e+00 6.966712235515101215e-01 3.300000000000000000e+01
1.450000000000000178e-01 2.930555530612245274e+00 3.143464734911839975e-01 4.900000000000000000e+01
1.549999999999999989e-01 1.835814374999999998e+00 1.919756261770504124e-01 4.800000000000000000e+01
1.650000000000000078e-01 1.185065944444444463e+00 1.145888178627325199e-01 5.400000000000000000e+01
1.749999999999999889e-01 1.112877333333333496e+00 9.699728022950571127e-02 5.700000000000000000e+01
1.849999999999999978e-01 9.271523947368421892e-01 6.050541026700523989e-02 7.600000000000000000e+01
1.950000000000000067e-01 8.825539333333332070e-01 4.921675171537821109e-02 9.000000000000000000e+01
2.050000000000000155e-01 7.095700793650793203e-01 4.557321297780618508e-02 6.300000000000000000e+01
2.149999999999999967e-01 7.142198807339449340e-01 3.709220375350448518e-02 1.090000000000000000e+02
2.250000000000000056e-01 6.552425641025639846e-01 3.589220478700155814e-02 7.800000000000000000e+01
2.349999999999999867e-01 6.303798095238093424e-01 2.643795405529340489e-02 1.260000000000000000e+02
2.449999999999999956e-01 5.743703725490196810e-01 2.302733506873677269e-02 1.020000000000000000e+02
2.550000000000000044e-01 5.093839517241379733e-01 1.678615614989712249e-02 1.450000000000000000e+02
2.650000000000000133e-01 4.863236269841269555e-01 1.663835236007835117e-02 1.260000000000000000e+02
2.750000000000000222e-01 4.155623720930232690e-01 1.107673434842005797e-02 1.290000000000000000e+02
2.850000000000000311e-01 4.438663986928105265e-01 9.259523752503703853e-03 1.530000000000000000e+02
2.949999999999999845e-01 4.320975674157302993e-01 1.077989452225722351e-02 1.780000000000000000e+02
3.049999999999999933e-01 4.245657931034482746e-01 8.548058598315229697e-03 1.740000000000000000e+02
3.150000000000000022e-01 4.126359788359788006e-01 8.844469406538203043e-03 1.890000000000000000e+02
3.250000000000000111e-01 4.199276321243523014e-01 7.617715991854664970e-03 1.930000000000000000e+02
3.350000000000000200e-01 4.115804558823529247e-01 6.882613204198547059e-03 2.040000000000000000e+02
3.450000000000000289e-01 4.327519220779221243e-01 6.944710941505702166e-03 2.310000000000000000e+02
3.549999999999999822e-01 4.155365555555555201e-01 6.434762961173486409e-03 2.340000000000000000e+02
3.649999999999999911e-01 4.188206932773109736e-01 5.867904599726718115e-03 2.380000000000000000e+02
3.750000000000000000e-01 4.297913367346938851e-01 5.036452975133207111e-03 2.940000000000000000e+02
3.850000000000000089e-01 4.331332480620155301e-01 5.689517989196277679e-03 2.580000000000000000e+02
3.950000000000000178e-01 4.335443969465649361e-01 5.421701701132572264e-03 2.620000000000000000e+02
4.050000000000000266e-01 4.502177314814815312e-01 4.780354166013741496e-03 3.240000000000000000e+02
4.150000000000000355e-01 4.498058086419752799e-01 4.798649009407230520e-03 3.240000000000000000e+02
4.249999999999999889e-01 4.668108611111111417e-01 4.856845865428277044e-03 3.240000000000000000e+02
