# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 1.012500000000000000e+04 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 3.086452199999999979e-01 1.001095840344889132e-01 5.000000000000000000e+00
3.500000000000000333e-02 2.855719999999999814e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 3.296274222222222772e+00 7.247238359756383863e-01 9.000000000000000000e+00
5.500000000000000028e-02 2.385922999999999572e+00 9.435180797602132907e-01 6.000000000000000000e+00
6.500000000000000222e-02 3.334947866666666094e+00 1.048474119610701694e+00 1.500000000000000000e+01
7.500000000000001110e-02 1.892154076923076911e+00 3.142506354113981937e-01 1.300000000000000000e+01
8.499999999999999223e-02 2.500170888888889387e+00 5.571499094320396805e-01 1.800000000000000000e+01
9.500000000000000111e-02 1.735742166666666586e+00 3.879464222958947661e-01 1.800000000000000000e+01
1.050000000000000100e-01 2.604991035714285808e+00 4.179623910747273796e-01 2.800000000000000000e+01
1.149999999999999911e-01 1.888269714285714551e+00 3.157152657190241407e-01 2.100000000000000000e+01
1.250000000000000000e-01 1.746275785714285655e+00 2.860877212786217538e-01 4.200000000000000000e+01
1.350000000000000089e-01 1.249765181818181858e+00 1.482168965952997408e-01 3.300000000000000000e+01
1.450000000000000178e-01 1.553543673469387709e+00 1.706316584905107070e-01 4.900000000000000000e+01
1.549999999999999989e-01 1.257477770833333564e+00 1.158560602086419755e-01 4.800000000000000000e+01
1.650000000000000078e-01 1.112781111111111221e+00 9.833663403184976504e-02 5.400000000000000000e+01
1.749999999999999889e-01 1.147121894736842007e+00 7.649873371178568526e-02 5.700000000000000000e+01
1.849999999999999978e-01 9.986795921052632474e-01 6.663922769932789647e-02 7.600000000000000000e+01
1.950000000000000067e-01 8.928748666666667111e-01 4.988205028552045173e-02 9.000000000000000000e+01
2.050000000000000155e-01 7.647683650793651866e-01 4.634688568708368595e-02 6.300000000000000000e+01
2.149999999999999967e-01 7.809661192660548590e-01 3.563957322156573876e-02 1.090000000000000000e+02
2.250000000000000056e-01 7.782716282051281853e-01 3.961468229943309466e-02 7.800000000000000000e+01
2.349999999999999867e-01 6.804027539682540038e-01 2.354660069716177362e-02 1.260000000000000000e+02
2.449999999999999956e-01 6.546807058823528314e-01 2.370684270450271192e-02 1.020000000000000000e+02
2.550000000000000044e-01 6.189533034482759266e-01 2.158441174134820631e-02 1.450000000000000000e+02
2.650000000000000133e-01 5.834826507936508033e-01 1.826581758650308238e-02 1.260000000000000000e+02
2.750000000000000222e-01 5.599461627906977546e-01 1.577212582145811476e-02 1.290000000000000000e+02
2.850000000000000311e-01 5.623262745098039916e-01 1.488810511891133781e-02 1.530000000000000000e+02
2.949999999999999845e-01 5.214294157303370758e-01 1.315411539564370104e-02 1.780000000000000000e+02
3.049999999999999933e-01 5.175490057471264782e-01 1.115623562850886173e-02 1.740000000000000000e+02
3.150000000000000022e-01 5.069934497354496861e-01 8.890116765154111936e-03 1.890000000000000000e+02
3.250000000000000111e-01 5.090877512953366768e-01 9.087201191807050757e-03 1.930000000000000000e+02
3.350000000000000200e-01 5.049892254901959809e-01 9.478504372880339895e-03 2.040000000000000000e+02
3.450000000000000289e-01 5.127242337662337723e-01 8.598826629288028323e-03 2.310000000000000000e+02
3.549999999999999822e-01 4.962836794871794965e-01 7.799083104555377434e-03 2.340000000000000000e+02
3.649999999999999911e-01 5.135442058823529443e-01 8.111510053196028039e-03 2.380000000000000000e+02
3.750000000000000000e-01 5.078715680272107846e-01 6.540849164283385128e-03 2.940000000000000000e+02
3.850000000000000089e-01 4.942825775193798177e-01 6.535233092974526183e-03 2.580000000000000000e+02
3.950000000000000178e-01 5.008340877862595963e-01 6.429792478164458695e-03 2.620000000000000000e+02
4.050000000000000266e-01 4.980498302469135719e-01 5.353800649228159653e-03 3.240000000000000000e+02
4.150000000000000355e-01 5.040342777777777616e-01 5.335299369366925011e-03 3.240000000000000000e+02
4.249999999999999889e-01 5.162083827160492966e-01 5.448370598194637177e-03 3.240000000000000000e+02
4.349999999999999978e-01 5.188962443181818207e-01 4.780809326482553245e-03 3.520000000000000000e+02
4.450000000000000067e-01 5.356127803617570793e-01 4.566341174154303628e-03 3.870000000000000000e+02
4.550000000000000155e-01 5.405081710914453330e-01 5.176507434721633154e-03 3.390000000000000000e+02
4.650000000000000244e-01 5.669599065656565351e-01 5.064377689956913765e-03 3.960000000000000000e+02
4.749999999999999778e-01 5.717987362385320571e-01 4.752276787472607678e-03 4.360000000000000000e+02
4.849999999999999867e-01 5.929777629107980674e-01 4.347785751837097631e-03 4.260000000000000000e+02
4.949999999999999956e-01 6.004652448979592716e-01 4.725625776259669182e-03 4.410000000000000000e+02
5.050000000000000044e-01 6.285201709006927873e-01 4.986549292995525254e-03 4.330000000000000000e+02
5.150000000000000133e-01 6.567444011976047991e-01 4.576850972504174775e-03 5.010000000000000000e+02
5.250000000000000222e-01 6.821875514403292762e-01 4.715020088599936737e-03 4.860000000000000000e+02
5.350000000000000311e-01 7.138597885714285107e-01 4.840097611722096391e-03 5.250000000000000000e+02
5.450000000000000400e-01 7.390988540925267358e-01 4.663562866361868099e-03 5.620000000000000000e+02
5.550000000000000488e-01 7.958192072072071133e-01 5.351821246920380505e-03 5.550000000000000000e+02
5.650000000000000577e-01 8.322054771929824346e-01 4.965643486508756511e-03 5.700000000000000000e+02
5.749999999999999556e-01 8.892767326565144126e-01 5.579407524874265348e-03 5.910000000000000000e+02
5.849999999999999645e-01 9.455484522184298690e-01 5.795162400235828390e-03 5.860000000000000000e+02
5.949999999999999734e-01 9.988208333333332689e-01 5.830923670914012723e-03 6.600000000000000000e+02
6.049999999999999822e-01 1.079126098934551026e+00 6.059186755697629732e-03 6.570000000000000000e+02
6.149999999999999911e-01 1.135257580369843478e+00 6.384355057608984835e-03 7.030000000000000000e+02
6.250000000000000000e-01 1.188417403903903935e+00 6.765350751758545875e-03 6.660000000000000000e+02
6.350000000000000089e-01 1.269517924000000075e+00 6.850979887489477838e-03 7.500000000000000000e+02
6.450000000000000178e-01 1.298226072222222083e+00 6.875659878494241005e-03 7.200000000000000000e+02
6.550000000000000266e-01 1.337387122721749533e+00 6.424261903276285920e-03 8.230000000000000000e+02
6.650000000000000355e-01 1.374041285333333473e+00 6.772392447283663575e-03 7.500000000000000000e+02
6.750000000000000444e-01 1.384634976931949257e+00 6.778972451775363076e-03 8.670000000000000000e+02
6.850000000000000533e-01 1.402356396984924647e+00 7.253762120172558940e-03 7.960000000000000000e+02
6.950000000000000622e-01 1.382635456321839262e+00 6.745762024883553316e-03 8.700000000000000000e+02
7.050000000000000711e-01 1.378555489042675886e+00 6.505270734726999356e-03 8.670000000000000000e+02
7.149999999999999689e-01 1.349980776729559739e+00 6.396901716059425272e-03 9.540000000000000000e+02
7.249999999999999778e-01 1.325244471535983015e+00 6.069228641400403572e-03 9.310000000000000000e+02
7.349999999999999867e-01 1.291381305369127652e+00 6.365050152812634643e-03 8.940000000000000000e+02
7.449999999999999956e-01 1.263948977450980449e+00 5.679132866136025679e-03 1.020000000000000000e+03
7.550000000000000044e-01 1.240929651515151555e+00 5.362845025032509684e-03 1.056000000000000000e+03
7.650000000000000133e-01 1.212545800781249961e+00 5.404120106680625375e-03 1.024000000000000000e+03
7.750000000000000222e-01 1.176791501792114669e+00 4.979227642897482778e-03 1.116000000000000000e+03
7.850000000000000311e-01 1.152736665745856204e+00 4.772816515807257187e-03 1.086000000000000000e+03
7.950000000000000400e-01 1.134409774660633641e+00 4.833111327919475605e-03 1.105000000000000000e+03
8.050000000000000488e-01 1.119474609075043814e+00 4.539622065194175680e-03 1.146000000000000000e+03
8.150000000000000577e-01 1.081302988973706691e+00 4.464801009664490575e-03 1.179000000000000000e+03
8.250000000000000666e-01 1.069794447811448057e+00 4.292289763076814757e-03 1.188000000000000000e+03
8.349999999999999645e-01 1.050265783429040312e+00 4.297295761184929778e-03 1.219000000000000000e+03
8.449999999999999734e-01 1.040137457099468588e+00 4.156704763163009998e-03 1.317000000000000000e+03
8.549999999999999822e-01 1.010375957854406037e+00 3.932617955542634831e-03 1.305000000000000000e+03
8.649999999999999911e-01 1.001364097949886345e+00 3.898469408657773312e-03 1.317000000000000000e+03
8.750000000000000000e-01 9.827314340786430513e-01 3.817854487152424169e-03 1.297000000000000000e+03
8.850000000000000089e-01 9.786128726114650123e-01 3.734109304638884210e-03 1.413000000000000000e+03
8.950000000000000178e-01 9.577246036414566177e-01 3.674894773711964453e-03 1.428000000000000000e+03
9.050000000000000266e-01 9.468683427391604290e-01 3.375482386003352507e-03 1.453000000000000000e+03
9.150000000000000355e-01 9.420522453608247693e-01 3.365848758477690220e-03 1.455000000000000000e+03
9.250000000000000444e-01 9.264043902912622030e-01 3.273256720839892112e-03 1.545000000000000000e+03
9.350000000000000533e-01 9.138483526383526234e-01 3.268931748640833881e-03 1.554000000000000000e+03
9.450000000000000622e-01 9.091014318749999212e-01 3.109549451592350400e-03 1.600000000000000000e+03
9.550000000000000711e-01 9.029626327575175360e-01 3.274934651538040711e-03 1.563000000000000000e+03
9.649999999999999689e-01 8.930358844525106976e-01 3.073581020808139642e-03 1.653000000000000000e+03
9.749999999999999778e-01 8.879761934541204882e-01 2.998836222838027060e-03 1.711000000000000000e+03
9.849999999999999867e-01 8.841730041152263686e-01 3.104194636302314014e-03 1.701000000000000000e+03
9.949999999999999956e-01 8.732779883245767039e-01 2.969741995387743718e-03 1.713000000000000000e+03
1.004999999999999893e+00 8.763493006100943061e-01 2.947084813817180300e-03 1.803000000000000000e+03
1.015000000000000124e+00 8.705752121043863756e-01 2.880673136860507130e-03 1.801000000000000000e+03
1.024999999999999911e+00 8.640714174757282429e-01 2.812285017958363834e-03 1.854000000000000000e+03
1.035000000000000142e+00 8.642803110749185391e-01 2.854026531390538735e-03 1.842000000000000000e+03
1.044999999999999929e+00 8.614501774278214841e-01 2.846047679558252972e-03 1.905000000000000000e+03
1.055000000000000160e+00 8.650109208289055163e-01 2.863505422522529681e-03 1.882000000000000000e+03
1.064999999999999947e+00 8.622140047393365148e-01 2.815954270720104607e-03 1.899000000000000000e+03
1.075000000000000178e+00 8.605629611992945405e-01 2.945014599775087373e-03 1.701000000000000000e+03
1.084999999999999964e+00 8.611924176728869007e-01 2.886853928360371638e-03 1.822000000000000000e+03
1.095000000000000195e+00 8.660710713489410129e-01 2.945246859567506471e-03 1.794000000000000000e+03
1.104999999999999982e+00 8.675015927295133267e-01 3.044033679574375748e-03 1.623000000000000000e+03
1.115000000000000213e+00 8.794743208616779828e-01 2.912397870156941022e-03 1.764000000000000000e+03
1.125000000000000000e+00 8.858735981198589959e-01 3.022881609281228600e-03 1.702000000000000000e+03
1.135000000000000231e+00 9.000712744014733868e-01 3.180003625624589717e-03 1.629000000000000000e+03
1.145000000000000018e+00 9.055877188249401577e-01 3.098477011477842637e-03 1.668000000000000000e+03
1.155000000000000027e+00 9.150462578616351816e-01 3.321951400103261790e-03 1.590000000000000000e+03
1.165000000000000036e+00 9.328025270903008703e-01 3.385599296916331352e-03 1.495000000000000000e+03
1.174999999999999822e+00 9.528915815085158281e-01 3.393416163703978985e-03 1.644000000000000000e+03
1.185000000000000053e+00 9.777388639999998743e-01 3.535803472048478988e-03 1.500000000000000000e+03
