# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 4.941000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 2.107792600000000238e-01 1.100289611401725348e-01 5.000000000000000000e+00
3.500000000000000333e-02 4.533909999999999885e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 4.116087777777777679e-01 6.754726735976522567e-02 9.000000000000000000e+00
5.500000000000000028e-02 1.667534333333333452e+00 2.365519132116903900e-01 6.000000000000000000e+00
6.500000000000000222e-02 1.934614599999999962e+00 5.360113767483972724e-01 1.500000000000000000e+01
7.500000000000001110e-02 2.056142461538461141e+00 4.415660822601581992e-01 1.300000000000000000e+01
8.499999999999999223e-02 5.778178555555555818e+00 1.009807403302532380e+00 1.800000000000000000e+01
9.500000000000000111e-02 4.008336444444444702e+00 5.682813641622657119e-01 1.800000000000000000e+01
1.050000000000000100e-01 9.414449214285712131e+00 1.214014161538821579e+00 2.800000000000000000e+01
1.149999999999999911e-01 1.127054809523809631e+01 2.606169258730103966e+00 2.100000000000000000e+01
1.250000000000000000e-01 1.954925738095237975e+01 3.012075880987592491e+00 4.200000000000000000e+01
1.350000000000000089e-01 1.727450990909090933e+01 2.654627071428788287e+00 3.300000000000000000e+01
1.450000000000000178e-01 1.395268428571428387e+01 1.685212515719910931e+00 4.900000000000000000e+01
1.549999999999999989e-01 9.126850395833333351e+00 1.510654182047955540e+00 4.800000000000000000e+01
1.650000000000000078e-01 4.241190722222222043e+00 4.818871355645513721e-01 5.400000000000000000e+01
1.749999999999999889e-01 3.650454561403508436e+00 3.658489175741527766e-01 5.700000000000000000e+01
1.849999999999999978e-01 2.351101749999999324e+00 1.958950597290733953e-01 7.600000000000000000e+01
1.950000000000000067e-01 2.443606799999999968e+00 2.178841433096213032e-01 9.000000000000000000e+01
2.050000000000000155e-01 2.198297000000000168e+00 1.847005276026433829e-01 6.300000000000000000e+01
2.149999999999999967e-01 2.226045935779816798e+00 1.569144587790095580e-01 1.090000000000000000e+02
2.250000000000000056e-01 2.285383115384615582e+00 1.442036135174895040e-01 7.800000000000000000e+01
2.349999999999999867e-01 2.239939039682540489e+00 1.429806313193438816e-01 1.260000000000000000e+02
2.449999999999999956e-01 1.823960049019607288e+00 1.457031174702120568e-01 1.020000000000000000e+02
2.550000000000000044e-01 1.674402531034482777e+00 1.010000619012518669e-01 1.450000000000000000e+02
2.650000000000000133e-01 1.359885230158730307e+00 8.684747099414293070e-02 1.260000000000000000e+02
2.750000000000000222e-01 9.873312558139535344e-01 5.370695838716108006e-02 1.290000000000000000e+02
2.850000000000000311e-01 9.095769934640522969e-01 4.155021110499831916e-02 1.530000000000000000e+02
2.949999999999999845e-01 6.931334494382022093e-01 2.520377130461824711e-02 1.780000000000000000e+02
3.049999999999999933e-01 5.821567988505746971e-01 1.908101952935380499e-02 1.740000000000000000e+02
3.150000000000000022e-01 5.529733439153439178e-01 1.596479042826084299e-02 1.890000000000000000e+02
3.250000000000000111e-01 4.808413367875647992e-01 1.304522171574067947e-02 1.930000000000000000e+02
3.350000000000000200e-01 4.298042205882352529e-01 9.850316596611941727e-03 2.040000000000000000e+02
3.450000000000000289e-01 4.371800606060606276e-01 9.045381397143214056e-03 2.310000000000000000e+02
3.549999999999999822e-01 4.156085683760682992e-01 8.024199170463668443e-03 2.340000000000000000e+02
3.649999999999999911e-01 4.031643697478991539e-01 7.984182035393812271e-03 2.380000000000000000e+02
3.750000000000000000e-01 3.956716870748299142e-01 6.661282683029433500e-03 2.940000000000000000e+02
3.850000000000000089e-01 4.074495387596899221e-01 7.448672146796480285e-03 2.580000000000000000e+02
3.950000000000000178e-01 3.985605725190839999e-01 6.571101590483766249e-03 2.620000000000000000e+02
4.050000000000000266e-01 4.085825524691358290e-01 6.101253438699293097e-03 3.240000000000000000e+02
4.150000000000000355e-01 4.163888302469136438e-01 6.635090787605850936e-03 3.240000000000000000e+02
4.249999999999999889e-01 4.178524876543209809e-01 5.956248927412072409e-03 3.240000000000000000e+02
4.349999999999999978e-01 4.310725255681818191e-01 5.452875863574044128e-03 3.520000000000000000e+02
4.450000000000000067e-01 4.470875348837209384e-01 5.553248158787890167e-03 3.870000000000000000e+02
4.550000000000000155e-01 4.557775575221239550e-01 6.029306003511105370e-03 3.390000000000000000e+02
4.650000000000000244e-01 4.562421136363636331e-01 5.493171794199826381e-03 3.960000000000000000e+02
4.749999999999999778e-01 4.858076467889907990e-01 5.714534109866453888e-03 4.360000000000000000e+02
4.849999999999999867e-01 5.047443075117370448e-01 5.484454107847105964e-03 4.260000000000000000e+02
4.949999999999999956e-01 5.215678072562357492e-01 5.839267539714542571e-03 4.410000000000000000e+02
5.050000000000000044e-01 5.369801108545034785e-01 6.273460074053001378e-03 4.330000000000000000e+02
5.150000000000000133e-01 5.402325688622754418e-01 5.413733917233676599e-03 5.010000000000000000e+02
5.250000000000000222e-01 5.589964176954733688e-01 5.593472782492026410e-03 4.860000000000000000e+02
5.350000000000000311e-01 5.749253942857142086e-01 5.182363849668446439e-03 5.250000000000000000e+02
5.450000000000000400e-01 5.861793825622776399e-01 5.687742527915299988e-03 5.620000000000000000e+02
5.550000000000000488e-01 5.971632432432432136e-01 5.414410509415162540e-03 5.550000000000000000e+02
5.650000000000000577e-01 6.043065192982455258e-01 5.303158462978949106e-03 5.700000000000000000e+02
5.749999999999999556e-01 6.143229424703890995e-01 5.331074976971278065e-03 5.910000000000000000e+02
5.849999999999999645e-01 6.163708941979522127e-01 5.063833511264461545e-03 5.860000000000000000e+02
5.949999999999999734e-01 6.458568272727271964e-01 5.479133781520380275e-03 6.600000000000000000e+02
6.049999999999999822e-01 6.426720243531202081e-01 4.999060647672273067e-03 6.570000000000000000e+02
6.149999999999999911e-01 6.618403869132289952e-01 4.759618458521454494e-03 7.030000000000000000e+02
6.250000000000000000e-01 6.848163719135801353e-01 5.493912581824666672e-03 6.480000000000000000e+02
