# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 8.100000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 1.215826600000000229e-01 8.013033817054936170e-02 5.000000000000000000e+00
3.500000000000000333e-02 2.993250000000000077e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 6.577635555555555458e-01 2.563703923282305563e-01 9.000000000000000000e+00
5.500000000000000028e-02 1.578364166666666790e+00 3.472294572911325816e-01 6.000000000000000000e+00
6.500000000000000222e-02 1.730514733333333277e+00 5.342339464542482652e-01 1.500000000000000000e+01
7.500000000000001110e-02 3.119647846153846160e+00 7.516322936210987349e-01 1.300000000000000000e+01
8.499999999999999223e-02 4.463896055555555797e+00 9.761544821579434261e-01 1.800000000000000000e+01
9.500000000000000111e-02 5.067348611111111012e+00 1.156338752042880502e+00 1.800000000000000000e+01
1.050000000000000100e-01 3.994801142857142828e+00 8.532611609468860880e-01 2.800000000000000000e+01
1.149999999999999911e-01 3.447608761904761732e+00 5.497655292327071619e-01 2.100000000000000000e+01
1.250000000000000000e-01 2.980656642857142824e+00 5.430535540609270351e-01 4.200000000000000000e+01
1.350000000000000089e-01 1.960231272727273044e+00 2.646236257723198482e-01 3.300000000000000000e+01
1.450000000000000178e-01 1.977145510204081580e+00 1.971324398153160573e-01 4.900000000000000000e+01
1.549999999999999989e-01 2.143532395833333215e+00 1.808324280116961613e-01 4.800000000000000000e+01
1.650000000000000078e-01 1.782845888888888952e+00 1.641292615540036193e-01 5.400000000000000000e+01
1.749999999999999889e-01 1.409922877192982371e+00 1.163119661506674118e-01 5.700000000000000000e+01
1.849999999999999978e-01 1.535165618421052702e+00 1.321130656797651903e-01 7.600000000000000000e+01
1.950000000000000067e-01 1.131642088888888953e+00 7.283297318180162461e-02 9.000000000000000000e+01
2.050000000000000155e-01 1.099110666666666347e+00 7.819166828658816182e-02 6.300000000000000000e+01
