# q  S_avg  S_stderr  n_modes
1.000000000000000021e-02 9.720000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.999999999999999889e-02 3.220743200000000250e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.999999999999999389e-02 3.177969999999999962e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.999999999999998890e-02 1.519427222222222262e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.999999999999998390e-02 4.286442000000000085e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.999999999999999278e-02 6.736486999999999448e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.999999999999998779e-02 1.874828092307692273e+01 0.000000000000000000e+00 1.000000000000000000e+00
8.999999999999999667e-02 1.948411388888888851e+01 0.000000000000000000e+00 1.000000000000000000e+00
9.999999999999997780e-02 1.745107666666666546e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.099999999999999867e-01 1.753589649999999978e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.199999999999999956e-01 1.190119219047618948e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.299999999999999767e-01 8.994386857142856684e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.399999999999999856e-01 7.681794242424241581e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.499999999999999667e-01 4.575943265306122498e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.599999999999999756e-01 2.933564125000000189e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.699999999999999845e-01 2.401831777777777344e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.799999999999999933e-01 1.786512315789473559e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.899999999999999745e-01 1.685567881578947436e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.999999999999999556e-01 1.254866444444444396e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.099999999999999645e-01 9.605377460317457983e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.199999999999999734e-01 1.026099284403669820e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.299999999999999822e-01 8.957777820512822231e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.399999999999999634e-01 8.202803333333335001e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.499999999999999445e-01 7.484168431372549835e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.599999999999999534e-01 5.879682551724138007e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.699999999999999623e-01 5.383655476190477573e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.799999999999999711e-01 4.822068914728682154e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.899999999999999800e-01 4.230387189542483828e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.999999999999999334e-01 3.978278595505617687e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.099999999999999423e-01 3.654642701149425355e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.199999999999999512e-01 3.485345238095238773e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.299999999999999600e-01 3.601175284974093005e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.399999999999999689e-01 3.646671127450979988e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.499999999999999778e-01 3.453511818181817516e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.599999999999999312e-01 3.515799188034188782e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.699999999999999400e-01 3.719953613445378116e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.799999999999999489e-01 3.603644795918367616e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.899999999999999578e-01 3.661049961240310235e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.999999999999999112e-01 3.882696564885496082e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.099999999999999201e-01 3.971008271604938855e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.199999999999999289e-01 4.067062067901234257e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.299999999999999378e-01 4.281489228395062296e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.399999999999999467e-01 4.507083352272726606e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999556e-01 4.740216511627906582e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.599999999999999645e-01 4.852154808259586671e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.699999999999999178e-01 5.077196237373737819e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.799999999999999267e-01 5.346065091743119613e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.899999999999999356e-01 5.526758896713614977e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.999999999999998890e-01 5.795289365079364652e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.099999999999998979e-01 5.928475588914549066e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.199999999999999067e-01 6.182318702594811199e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.299999999999999156e-01 6.440575905349794628e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.399999999999999245e-01 6.634766685714285073e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.499999999999999334e-01 6.940143736654803552e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.599999999999999423e-01 7.299544018018017111e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.699999999999999512e-01 7.488919789473683641e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.799999999999999600e-01 7.736485617597292919e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.899999999999998579e-01 7.833654078498294426e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.999999999999998668e-01 8.202190196969695313e-01 0.000000000000000000e+00 1.000000000000000000e+00
6.099999999999998757e-01 8.352758949771690311e-01 0.000000000000000000e+00 1.000000000000000000e+00
6.199999999999998845e-01 8.562612147937411766e-01 0.000000000000000000e+00 1.000000000000000000e+00
6.299999999999998934e-01 8.858942114197529971e-01 0.000000000000000000e+00 1.000000000000000000e+00
6.399999999999999023e-01 9.171503022222222690e-01 0.000000000000000000e+00 1.000000000000000000e+00
6.499999999999999112e-01 9.370231627172196376e-01 0.000000000000000000e+00 1.000000000000000000e+00
6.599999999999999201e-01 9.444990801815431603e-01 0.000000000000000000e+00 1.000000000000000000e+00
6.699999999999999289e-01 9.706389266666667348e-01 0.000000000000000000e+00 1.000000000000000000e+00
6.799999999999999378e-01 9.812910243902438490e-01 0.000000000000000000e+00 1.000000000000000000e+00
6.899999999999999467e-01 9.882395818505337326e-01 0.000000000000000000e+00 1.000000000000000000e+00
6.999999999999999556e-01 9.825379429590018754e-01 0.000000000000000000e+00 1.000000000000000000e+00
7.099999999999998535e-01 1.018605000000000205e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.199999999999998623e-01 1.021430559714794795e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.299999999999998712e-01 1.024369334622824201e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.399999999999998801e-01 1.028372796296296521e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.499999999999998890e-01 1.018059242971887546e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.599999999999998979e-01 1.044954523809523916e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.699999999999999067e-01 1.045434404306220033e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.799999999999999156e-01 1.033844081632653067e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.899999999999999245e-01 1.068375278215222934e+00 0.000000000000000000e+00 1.000000000000000000e+00
