# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 8.100000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 8.882637999999999645e-02 3.616807271454203221e-02 5.000000000000000000e+00
3.500000000000000333e-02 2.270580000000000098e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 5.092083444444445162e-01 1.598219250636879474e-01 9.000000000000000000e+00
5.500000000000000028e-02 6.125990000000000046e-01 1.757555307875117989e-01 6.000000000000000000e+00
6.500000000000000222e-02 1.347196000000000060e+00 3.030449117713961971e-01 1.500000000000000000e+01
7.500000000000001110e-02 1.905848307692307397e+00 6.028395454668125097e-01 1.300000000000000000e+01
8.499999999999999223e-02 2.474455888888888566e+00 3.815575091954859777e-01 1.800000000000000000e+01
9.500000000000000111e-02 3.073985833333333417e+00 7.334891570104387082e-01 1.800000000000000000e+01
1.050000000000000100e-01 2.493346571428571412e+00 3.839410579283578651e-01 2.800000000000000000e+01
1.149999999999999911e-01 2.027409142857143021e+00 3.897502414214242816e-01 2.100000000000000000e+01
1.250000000000000000e-01 1.714149595238095403e+00 2.032642657745604708e-01 4.200000000000000000e+01
1.350000000000000089e-01 1.589329272727272757e+00 1.957601443863711266e-01 3.300000000000000000e+01
1.450000000000000178e-01 1.416432673469387948e+00 1.341401319158279926e-01 4.900000000000000000e+01
1.549999999999999989e-01 1.317725541666666667e+00 1.553558174578401896e-01 4.800000000000000000e+01
1.650000000000000078e-01 1.371534814814814762e+00 1.397803172487760148e-01 5.400000000000000000e+01
1.749999999999999889e-01 1.553345947368421021e+00 1.420144125912091992e-01 5.700000000000000000e+01
1.849999999999999978e-01 1.040753973684210631e+00 7.797453053215848418e-02 7.600000000000000000e+01
1.950000000000000067e-01 1.123655377777777575e+00 4.865621384478561323e-02 9.000000000000000000e+01
2.050000000000000155e-01 1.076387952380952528e+00 8.649359497810381325e-02 6.300000000000000000e+01
2.149999999999999967e-01 9.506757706422017673e-01 4.382133124716554307e-02 1.090000000000000000e+02
2.250000000000000056e-01 8.865225000000001021e-01 4.895714901700305016e-02 7.800000000000000000e+01
2.349999999999999867e-01 8.656349603174602336e-01 3.500362118833103692e-02 1.260000000000000000e+02
2.449999999999999956e-01 8.114317941176472093e-01 3.387321832905517555e-02 1.020000000000000000e+02
2.550000000000000044e-01 7.544507862068965398e-01 2.656980773513264310e-02 1.450000000000000000e+02
2.650000000000000133e-01 6.998949761904761369e-01 2.629251343218775086e-02 1.260000000000000000e+02
2.750000000000000222e-01 7.231336356589147529e-01 2.380467189723575738e-02 1.290000000000000000e+02
2.850000000000000311e-01 6.769205424836601814e-01 1.924712250164668445e-02 1.530000000000000000e+02
