# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 4.941000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 8.965090000000000559e-02 4.624204673873118926e-02 5.000000000000000000e+00
3.500000000000000333e-02 6.685879999999999601e-02 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 2.639884222222221855e-01 9.432155154777249750e-02 9.000000000000000000e+00
5.500000000000000028e-02 5.979157333333333657e-01 2.231103519192220996e-01 6.000000000000000000e+00
6.500000000000000222e-02 1.011942733333333289e+00 1.913441543637677822e-01 1.500000000000000000e+01
7.500000000000001110e-02 1.286492230769230583e+00 2.834707366529272687e-01 1.300000000000000000e+01
8.499999999999999223e-02 1.426486666666666681e+00 2.371575135584136629e-01 1.800000000000000000e+01
9.500000000000000111e-02 2.598253277777777370e+00 5.401012533736517796e-01 1.800000000000000000e+01
1.050000000000000100e-01 1.612837678571428679e+00 2.361194545252446597e-01 2.800000000000000000e+01
1.149999999999999911e-01 1.427627285714285543e+00 1.993647090130135080e-01 2.100000000000000000e+01
1.250000000000000000e-01 1.446280285714285796e+00 1.786241086407060197e-01 4.200000000000000000e+01
1.350000000000000089e-01 1.417217454545454558e+00 1.921757548375664371e-01 3.300000000000000000e+01
1.450000000000000178e-01 1.314510734693877358e+00 1.387218365153364552e-01 4.900000000000000000e+01
1.549999999999999989e-01 1.118736895833333689e+00 1.416464484819630332e-01 4.800000000000000000e+01
1.650000000000000078e-01 1.136544499999999847e+00 9.428374841993943101e-02 5.400000000000000000e+01
1.749999999999999889e-01 1.123408807017543865e+00 1.230644611114512649e-01 5.700000000000000000e+01
1.849999999999999978e-01 1.031891026315789439e+00 8.582105438117637597e-02 7.600000000000000000e+01
1.950000000000000067e-01 9.059125555555554987e-01 6.098707334582605111e-02 9.000000000000000000e+01
2.050000000000000155e-01 9.432780793650794582e-01 7.198697949170831945e-02 6.300000000000000000e+01
2.149999999999999967e-01 8.491193853211007614e-01 4.044032781041947966e-02 1.090000000000000000e+02
2.250000000000000056e-01 7.441982435897436243e-01 4.396752023313660329e-02 7.800000000000000000e+01
2.349999999999999867e-01 7.683510634920633908e-01 3.332930780569404866e-02 1.260000000000000000e+02
2.449999999999999956e-01 7.837427843137254602e-01 3.929159686256358808e-02 1.020000000000000000e+02
2.550000000000000044e-01 8.070235241379309921e-01 3.599503310379640469e-02 1.450000000000000000e+02
2.650000000000000133e-01 7.218174444444445115e-01 2.464376943575414744e-02 1.260000000000000000e+02
2.750000000000000222e-01 7.891602403100774765e-01 3.718111827912178036e-02 1.290000000000000000e+02
2.850000000000000311e-01 7.321029019607843136e-01 2.243088431011685049e-02 1.530000000000000000e+02
2.949999999999999845e-01 7.168509719101123778e-01 2.190681299526035797e-02 1.780000000000000000e+02
3.049999999999999933e-01 7.188736034482758885e-01 2.113196571163238058e-02 1.740000000000000000e+02
3.150000000000000022e-01 6.768593650793651717e-01 1.954210928829768976e-02 1.890000000000000000e+02
3.250000000000000111e-01 6.920037409326424971e-01 1.808030491705852477e-02 1.930000000000000000e+02
3.350000000000000200e-01 6.852570686274510603e-01 1.551537769802928575e-02 2.040000000000000000e+02
3.450000000000000289e-01 6.679225411255410583e-01 1.418859967380396540e-02 2.310000000000000000e+02
3.549999999999999822e-01 6.444376837606836661e-01 1.312354684690321752e-02 2.340000000000000000e+02
3.649999999999999911e-01 6.714782100840335222e-01 1.383172838155534261e-02 2.380000000000000000e+02
3.750000000000000000e-01 6.844619897959184351e-01 1.283375119425486828e-02 2.940000000000000000e+02
3.850000000000000089e-01 6.641629689922481372e-01 1.193306534411248294e-02 2.580000000000000000e+02
3.950000000000000178e-01 6.722460267175571769e-01 1.218902047329482353e-02 2.620000000000000000e+02
4.050000000000000266e-01 6.447541697530864147e-01 9.177463862362867167e-03 3.240000000000000000e+02
4.150000000000000355e-01 6.483170524691358461e-01 8.875115530433144717e-03 3.240000000000000000e+02
4.249999999999999889e-01 6.586398117283950304e-01 8.766017632340474333e-03 3.240000000000000000e+02
4.349999999999999978e-01 6.708803806818181004e-01 8.866967469520477957e-03 3.520000000000000000e+02
4.450000000000000067e-01 6.879889560723514430e-01 8.859137370086868704e-03 3.870000000000000000e+02
4.550000000000000155e-01 7.069197286135692204e-01 9.641452979269092907e-03 3.390000000000000000e+02
4.650000000000000244e-01 7.249618207070707143e-01 8.385903776853718614e-03 3.960000000000000000e+02
4.749999999999999778e-01 7.450644311926604146e-01 8.135391662191356066e-03 4.360000000000000000e+02
4.849999999999999867e-01 7.763618732394365063e-01 8.123733617283353942e-03 4.260000000000000000e+02
4.949999999999999956e-01 8.120553174603174496e-01 8.954001539507861623e-03 4.410000000000000000e+02
5.050000000000000044e-01 8.583969607390300460e-01 9.094427588730828391e-03 4.330000000000000000e+02
5.150000000000000133e-01 8.907570978043912735e-01 8.800834205131034121e-03 5.010000000000000000e+02
5.250000000000000222e-01 9.054657489711933627e-01 8.146770831981380717e-03 4.860000000000000000e+02
5.350000000000000311e-01 9.685848038095238310e-01 8.763502101075853687e-03 5.250000000000000000e+02
5.450000000000000400e-01 1.005770724199288146e+00 8.984275867959965953e-03 5.620000000000000000e+02
5.550000000000000488e-01 1.027470131531531550e+00 9.161109802781947434e-03 5.550000000000000000e+02
5.650000000000000577e-01 1.077718015789473904e+00 8.442606815804968787e-03 5.700000000000000000e+02
5.749999999999999556e-01 1.110671587140439787e+00 8.960617941865131608e-03 5.910000000000000000e+02
5.849999999999999645e-01 1.145683952218430113e+00 9.325909579629875629e-03 5.860000000000000000e+02
5.949999999999999734e-01 1.168593139393939495e+00 9.187901951129295169e-03 6.600000000000000000e+02
6.049999999999999822e-01 1.185018966514459704e+00 8.790941860583365020e-03 6.570000000000000000e+02
6.149999999999999911e-01 1.200509061166429525e+00 8.791086484961956049e-03 7.030000000000000000e+02
6.250000000000000000e-01 1.222986064814814755e+00 9.095244592484518636e-03 6.480000000000000000e+02
6.350000000000000089e-01 1.229016672592592618e+00 8.579012232617972203e-03 6.750000000000000000e+02
6.450000000000000178e-01 1.255538491311216420e+00 9.974980743501154351e-03 6.330000000000000000e+02
6.550000000000000266e-01 1.218255635400907755e+00 8.509835386862949977e-03 6.610000000000000000e+02
6.650000000000000355e-01 1.240041458333333235e+00 9.343275831259368475e-03 6.000000000000000000e+02
6.750000000000000444e-01 1.248560204878048641e+00 1.001249743937768048e-02 6.150000000000000000e+02
6.850000000000000533e-01 1.223009195729537479e+00 9.521701220228630941e-03 5.620000000000000000e+02
6.950000000000000622e-01 1.202779281639928755e+00 9.442004874736290715e-03 5.610000000000000000e+02
7.050000000000000711e-01 1.196271331481481459e+00 9.715682121895424100e-03 5.400000000000000000e+02
7.149999999999999689e-01 1.180527705882352896e+00 9.468806826861670897e-03 5.610000000000000000e+02
7.249999999999999778e-01 1.161994967117988553e+00 9.681208443417398460e-03 5.170000000000000000e+02
7.349999999999999867e-01 1.136635018518518558e+00 9.944698686700743223e-03 4.320000000000000000e+02
7.449999999999999956e-01 1.125641614457831396e+00 9.724903331146802707e-03 4.980000000000000000e+02
7.550000000000000044e-01 1.095947030303030312e+00 9.105731077172359370e-03 4.620000000000000000e+02
7.650000000000000133e-01 1.082228045454545429e+00 8.976513390006475232e-03 4.180000000000000000e+02
7.750000000000000222e-01 1.055043401360544086e+00 8.826586155101647652e-03 4.410000000000000000e+02
7.850000000000000311e-01 1.020966889763779584e+00 9.423724974800172516e-03 3.810000000000000000e+02
7.950000000000000400e-01 1.034892627167630197e+00 1.055560208933943069e-02 3.460000000000000000e+02
8.050000000000000488e-01 1.006042279761904856e+00 1.040194301138397046e-02 3.360000000000000000e+02
8.150000000000000577e-01 9.941097876106192999e-01 9.480563225795615723e-03 3.390000000000000000e+02
8.250000000000000666e-01 9.797851428571427990e-01 1.067568445097868100e-02 2.730000000000000000e+02
8.349999999999999645e-01 9.785724328358206270e-01 1.035869548893789127e-02 2.680000000000000000e+02
8.449999999999999734e-01 9.674021291666666800e-01 1.190150709488592071e-02 2.400000000000000000e+02
8.549999999999999822e-01 9.354867407407406743e-01 1.100511253522824806e-02 2.160000000000000000e+02
8.649999999999999911e-01 9.467100112994349947e-01 1.290656169151337476e-02 1.770000000000000000e+02
8.750000000000000000e-01 9.459121223021582647e-01 1.397309462588682168e-02 1.390000000000000000e+02
8.850000000000000089e-01 9.310640066666667769e-01 1.375787261989908257e-02 1.500000000000000000e+02
8.950000000000000178e-01 9.571433333333333460e-01 1.547108046118613432e-02 1.140000000000000000e+02
9.050000000000000266e-01 9.360620549450547889e-01 1.766354091055894956e-02 9.100000000000000000e+01
9.150000000000000355e-01 8.816219876543210932e-01 1.711931447716448854e-02 8.100000000000000000e+01
9.250000000000000444e-01 9.275886296296295130e-01 2.129559991416418371e-02 8.100000000000000000e+01
9.350000000000000533e-01 9.087951060606059839e-01 2.099714323482688300e-02 6.600000000000000000e+01
9.450000000000000622e-01 8.737340545454543861e-01 2.052640830136851641e-02 5.500000000000000000e+01
9.550000000000000711e-01 9.189913555555555558e-01 2.040277572424135932e-02 4.500000000000000000e+01
9.649999999999999689e-01 8.550150999999999168e-01 2.546006795389392854e-02 3.000000000000000000e+01
9.749999999999999778e-01 8.650254999999998917e-01 3.858782425185985909e-02 2.200000000000000000e+01
9.849999999999999867e-01 8.425570476190474833e-01 2.784084893781901826e-02 2.100000000000000000e+01
9.949999999999999956e-01 8.588502380952383053e-01 4.794350725389527612e-02 2.100000000000000000e+01
1.004999999999999893e+00 9.670115333333334506e-01 3.806645439527171770e-02 1.500000000000000000e+01
1.015000000000000124e+00 9.068816999999999018e-01 5.187131069784357840e-02 1.000000000000000000e+01
1.024999999999999911e+00 8.350498333333332690e-01 3.187073591914341836e-02 6.000000000000000000e+00
1.044999999999999929e+00 1.007834666666666656e+00 1.952559906083407570e-01 3.000000000000000000e+00
1.055000000000000160e+00 1.062470000000000026e+00 0.000000000000000000e+00 1.000000000000000000e+00
