# q  S_avg  S_stderr  n_modes
5.000000000000000104e-03 8.100000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000139e-02 1.253224400000000072e-01 4.493169865549932751e-02 5.000000000000000000e+00
3.500000000000000333e-02 9.745749999999999691e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.499999999999999833e-02 5.453024444444445340e-01 9.339997055690578420e-02 9.000000000000000000e+00
5.500000000000000028e-02 9.631123333333334591e-01 2.491889672701778635e-01 6.000000000000000000e+00
6.500000000000000222e-02 4.842051466666666748e+00 1.114255239146437537e+00 1.500000000000000000e+01
7.500000000000001110e-02 1.272678384615384317e+01 3.094112797907097701e+00 1.300000000000000000e+01
8.499999999999999223e-02 1.118533333333333424e+01 3.031900985661994508e+00 1.800000000000000000e+01
9.500000000000000111e-02 1.374048444444444428e+01 2.909978266278498982e+00 1.800000000000000000e+01
1.050000000000000100e-01 1.025888907142856965e+01 1.814791679431636995e+00 2.800000000000000000e+01
1.149999999999999911e-01 1.053205990476190479e+01 2.054242546732449437e+00 2.100000000000000000e+01
1.250000000000000000e-01 5.553526095238096261e+00 7.554433502152686497e-01 4.200000000000000000e+01
1.350000000000000089e-01 6.116908787878786669e+00 9.654568057019846661e-01 3.300000000000000000e+01
1.450000000000000178e-01 5.134815530612245382e+00 7.582635346315546032e-01 4.900000000000000000e+01
1.549999999999999989e-01 4.017028958333333399e+00 5.521393595222560124e-01 4.800000000000000000e+01
1.650000000000000078e-01 2.867655074074073607e+00 3.279093710395362127e-01 5.400000000000000000e+01
1.749999999999999889e-01 1.928326157894736825e+00 1.641995486673895610e-01 5.700000000000000000e+01
1.849999999999999978e-01 1.642616355263158079e+00 1.270799459559779354e-01 7.600000000000000000e+01
1.950000000000000067e-01 1.261849233333333320e+00 9.401951451410328620e-02 9.000000000000000000e+01
2.050000000000000155e-01 1.115265984126984078e+00 8.434740612578264796e-02 6.300000000000000000e+01
2.149999999999999967e-01 9.366423302752294733e-01 5.221258386278101321e-02 1.090000000000000000e+02
2.250000000000000056e-01 9.354394487179487072e-01 5.080020675120246881e-02 7.800000000000000000e+01
2.349999999999999867e-01 7.776534047619048096e-01 3.171562418037245090e-02 1.260000000000000000e+02
2.449999999999999956e-01 6.755638921568628552e-01 3.046227112853008151e-02 1.020000000000000000e+02
2.550000000000000044e-01 5.994365310344826892e-01 2.136103583481185897e-02 1.450000000000000000e+02
2.650000000000000133e-01 5.872674206349206560e-01 2.072281811974225479e-02 1.260000000000000000e+02
2.750000000000000222e-01 5.732606279069767385e-01 2.078788635914030625e-02 1.290000000000000000e+02
2.850000000000000311e-01 4.953594509803921908e-01 1.570554108881899724e-02 1.530000000000000000e+02
2.949999999999999845e-01 4.636000955056179262e-01 1.026808302922262682e-02 1.780000000000000000e+02
3.049999999999999933e-01 4.548354482758620865e-01 9.536559034262495627e-03 1.740000000000000000e+02
3.150000000000000022e-01 4.339989470899470736e-01 8.800207963584605331e-03 1.890000000000000000e+02
3.250000000000000111e-01 4.058770051813471169e-01 7.044933495260200657e-03 1.930000000000000000e+02
3.350000000000000200e-01 4.073332352941176349e-01 7.957557456177996938e-03 2.040000000000000000e+02
3.450000000000000289e-01 3.924713506493506254e-01 6.131508549854863821e-03 2.310000000000000000e+02
3.549999999999999822e-01 3.945129230769230944e-01 6.040882137982837852e-03 2.340000000000000000e+02
3.649999999999999911e-01 3.921128865546218423e-01 5.812657430909230760e-03 2.380000000000000000e+02
3.750000000000000000e-01 3.995520238095238152e-01 5.417513677135884359e-03 2.940000000000000000e+02
3.850000000000000089e-01 3.982743643410852630e-01 5.115282132441906042e-03 2.580000000000000000e+02
3.950000000000000178e-01 4.090918320610687497e-01 5.490424821021127645e-03 2.620000000000000000e+02
4.050000000000000266e-01 4.108210987654320467e-01 4.876516091027815504e-03 3.240000000000000000e+02
4.150000000000000355e-01 4.103569907407407791e-01 4.635004628481044844e-03 3.240000000000000000e+02
4.249999999999999889e-01 4.268247067901234093e-01 4.875876093456090431e-03 3.240000000000000000e+02
4.349999999999999978e-01 4.331567982954545593e-01 4.650350902182000257e-03 3.520000000000000000e+02
4.450000000000000067e-01 4.441818165374676886e-01 4.667039130262637912e-03 3.870000000000000000e+02
4.550000000000000155e-01 4.638283864306784188e-01 4.700349018486711661e-03 3.390000000000000000e+02
4.650000000000000244e-01 4.737475050505050578e-01 4.886093528163062971e-03 3.960000000000000000e+02
4.749999999999999778e-01 4.935616720183486628e-01 4.599283251850258547e-03 4.360000000000000000e+02
4.849999999999999867e-01 5.203437746478872805e-01 4.612554842523893146e-03 4.260000000000000000e+02
4.949999999999999956e-01 5.256543265306122814e-01 4.864729293359017562e-03 4.410000000000000000e+02
5.050000000000000044e-01 5.516799422632794325e-01 5.179292152027780392e-03 4.330000000000000000e+02
5.150000000000000133e-01 5.825889121756486766e-01 4.969227634962237843e-03 5.010000000000000000e+02
5.250000000000000222e-01 5.948406934156378334e-01 5.093135756759248518e-03 4.860000000000000000e+02
5.350000000000000311e-01 6.270408457142856440e-01 5.457302975288034173e-03 5.250000000000000000e+02
5.450000000000000400e-01 6.514870231316726157e-01 4.919947791933946407e-03 5.620000000000000000e+02
5.550000000000000488e-01 6.843663693693694539e-01 5.615215856781739963e-03 5.550000000000000000e+02
5.650000000000000577e-01 6.916381052631579429e-01 5.319673620568889268e-03 5.700000000000000000e+02
5.749999999999999556e-01 7.251060761421319611e-01 5.507319056213534798e-03 5.910000000000000000e+02
5.849999999999999645e-01 7.625853788395905442e-01 5.979836271020602320e-03 5.860000000000000000e+02
5.949999999999999734e-01 7.806398833333332288e-01 5.515750045619927794e-03 6.600000000000000000e+02
6.049999999999999822e-01 8.272924292237442412e-01 6.045568817398921414e-03 6.570000000000000000e+02
6.149999999999999911e-01 8.457937937411095231e-01 6.209977524874683852e-03 7.030000000000000000e+02
6.250000000000000000e-01 8.869593379629628904e-01 6.459035193608990075e-03 6.480000000000000000e+02
6.350000000000000089e-01 9.077593066666665989e-01 6.574812493021377387e-03 6.750000000000000000e+02
6.450000000000000178e-01 9.440284249605056521e-01 6.876876598184466886e-03 6.330000000000000000e+02
6.550000000000000266e-01 9.665147095310135938e-01 7.125511853363603043e-03 6.610000000000000000e+02
6.650000000000000355e-01 9.872932716666665831e-01 7.217263381068753612e-03 6.000000000000000000e+02
6.750000000000000444e-01 1.019787307317073122e+00 7.532243265681027623e-03 6.150000000000000000e+02
6.850000000000000533e-01 1.057337282918149324e+00 8.011476610820501831e-03 5.620000000000000000e+02
6.950000000000000622e-01 1.060485226381461699e+00 7.993569568183775051e-03 5.610000000000000000e+02
7.050000000000000711e-01 1.088126799999999950e+00 8.914555939936731968e-03 5.400000000000000000e+02
7.149999999999999689e-01 1.119374326203208536e+00 8.711437238382664996e-03 5.610000000000000000e+02
7.249999999999999778e-01 1.130096044487427509e+00 8.994852374034205747e-03 5.170000000000000000e+02
7.349999999999999867e-01 1.130402951388888910e+00 9.902671013176001999e-03 4.320000000000000000e+02
7.449999999999999956e-01 1.162982098393574582e+00 9.342765013662468129e-03 4.980000000000000000e+02
7.550000000000000044e-01 1.192674506493506259e+00 9.899010503897152924e-03 4.620000000000000000e+02
7.650000000000000133e-01 1.186525411483253523e+00 1.038040988347277253e-02 4.180000000000000000e+02
7.750000000000000222e-01 1.207290117913832006e+00 1.030099859132792284e-02 4.410000000000000000e+02
7.850000000000000311e-01 1.213191322834645813e+00 1.149488641871701695e-02 3.810000000000000000e+02
7.950000000000000400e-01 1.210486098265896038e+00 1.272368271798257969e-02 3.460000000000000000e+02
8.050000000000000488e-01 1.197062526785714232e+00 1.158075631491800074e-02 3.360000000000000000e+02
8.150000000000000577e-01 1.219380073746312743e+00 1.153425419428477997e-02 3.390000000000000000e+02
8.250000000000000666e-01 1.196025282051282002e+00 1.377114909713208352e-02 2.730000000000000000e+02
8.349999999999999645e-01 1.227192388059701544e+00 1.413369482654017531e-02 2.680000000000000000e+02
8.449999999999999734e-01 1.203442179166666959e+00 1.470385423627277276e-02 2.400000000000000000e+02
8.549999999999999822e-01 1.187760787037037025e+00 1.566048212555775504e-02 2.160000000000000000e+02
8.649999999999999911e-01 1.200342802259886987e+00 1.526863525856707489e-02 1.770000000000000000e+02
8.750000000000000000e-01 1.149500913669064595e+00 1.817899531468353258e-02 1.390000000000000000e+02
8.850000000000000089e-01 1.169657453333333264e+00 1.947674867530837031e-02 1.500000000000000000e+02
8.950000000000000178e-01 1.161559728070175490e+00 1.734608545906505400e-02 1.140000000000000000e+02
9.050000000000000266e-01 1.129928065934065806e+00 2.095515709933540652e-02 9.100000000000000000e+01
9.150000000000000355e-01 1.131556061728395068e+00 2.593715308961131588e-02 8.100000000000000000e+01
9.250000000000000444e-01 1.154415740740740937e+00 2.685613541836963380e-02 8.100000000000000000e+01
9.350000000000000533e-01 1.135916560606060610e+00 2.616935093788310546e-02 6.600000000000000000e+01
9.450000000000000622e-01 1.148973963636363393e+00 2.818936730354880751e-02 5.500000000000000000e+01
9.550000000000000711e-01 1.076668577777777580e+00 2.829745277206701173e-02 4.500000000000000000e+01
9.649999999999999689e-01 1.082119633333333386e+00 2.644838269124825253e-02 3.000000000000000000e+01
9.749999999999999778e-01 1.107806545454545599e+00 4.747091927079571255e-02 2.200000000000000000e+01
9.849999999999999867e-01 1.050196190476190283e+00 2.931349423117351680e-02 2.100000000000000000e+01
9.949999999999999956e-01 1.091032285714285344e+00 4.278794583965057907e-02 2.100000000000000000e+01
1.004999999999999893e+00 1.087662866666666561e+00 5.895791259403905527e-02 1.500000000000000000e+01
1.015000000000000124e+00 1.114798799999999979e+00 7.632530357413878919e-02 1.000000000000000000e+01
1.024999999999999911e+00 1.237084166666666762e+00 6.868002725704015765e-02 6.000000000000000000e+00
1.044999999999999929e+00 9.890223333333332256e-01 2.144308448943647583e-01 3.000000000000000000e+00
1.055000000000000160e+00 9.440490000000000270e-01 0.000000000000000000e+00 1.000000000000000000e+00
